player_uid,season,league,team_id,name_full,avg,obp,slg,woba,wrc_plus,bb_pct,k_pct,iso,babip,pa
milb_tmp:colson_montgomery:2024,2024,MiLB,CHW,Colson Montgomery,0.214432989,0.328671328,0.381443298,0.3241630448142618,80.77095088852835,0.120418848,0.286212914,0.167010309,0.281045751,573
milb_tmp:jack_winkler:2024,2024,MiLB,OAK,Jack Winkler,0.223404255,0.310280373,0.344680851,0.3065897189499287,86.50132357962481,0.089552238,0.218283582,0.121276596,0.277936962,536
milb_tmp:liam_hicks:2024,2024,MiLB,DET,Liam Hicks,0.263546798,0.37854251,0.357142857,0.3492239843978573,116.48864867752572,0.129554655,0.117408906,0.093596059,0.288571428,494
milb_tmp:denzel_clarke:2024,2024,MiLB,OAK,Denzel Clarke,0.269141531,0.338912133,0.445475638,0.3572973758605733,119.18544272301035,0.081589958,0.299163179,0.176334107,0.373188405,478
milb_tmp:darren_baker:2024,2024,MiLB,WSN,Darren Baker,0.285057471,0.347916666,0.340229885,0.3190109866645988,85.55025920621063,0.089026915,0.188405797,0.055172414,0.358381502,483
milb_tmp:tyler_black:2024,2024,MiLB,MIL,Tyler Black,0.258397932,0.374458874,0.428940568,0.3642373406964631,116.4773172332362,0.132034632,0.188311688,0.170542636,0.298611111,462
milb_tmp:harry_ford:2024,2024,MiLB,SEA,Harry Ford,0.248837209,0.377394636,0.36744186,0.3546400643399849,130.1438396823713,0.141491395,0.219885277,0.118604651,0.322580645,523
milb_tmp:brady_house:2024,2024,MiLB,WSN,Brady House,0.240963855,0.29704797,0.401606425,0.3155054843733671,93.47309115368968,0.057195571,0.263837638,0.16064257,0.297935103,542
milb_tmp:daylen_lile:2024,2024,MiLB,WSN,Daylen Lile,0.26185567,0.3470483,0.387628865,0.3403051463563881,115.3931995534572,0.096428571,0.173214285,0.125773195,0.311053984,560
milb_tmp:bob_seymour:2024,2024,MiLB,TBR,Bob Seymour,0.281318681,0.350980392,0.523076923,0.3873307775186415,138.82507247703654,0.090196078,0.305882352,0.241758242,0.363636363,510
milb_tmp:carson_williams:2024,2024,MiLB,TBR,Carson Williams,0.256351039,0.352475247,0.46882217,0.3779513979005435,142.04936426243015,0.114851485,0.285148514,0.212471131,0.332116788,505
milb_tmp:tristan_peters:2024,2024,MiLB,TBR,Tristan Peters,0.237745098,0.343815513,0.401960784,0.3379191955348022,94.8290672237701,0.131799163,0.196652719,0.164215686,0.279605263,478
milb_tmp:oscar_colas:2024,2024,MiLB,CHW,Oscar Colas,0.246268656,0.331896551,0.400497512,0.3259264892858007,81.90116877028956,0.109913793,0.230603448,0.154228856,0.302405498,464
milb_tmp:cesar_prieto:2024,2024,MiLB,STL,Cesar Prieto,0.279441117,0.317669172,0.44510978,0.335987175989868,94.26205431715292,0.042990654,0.117757009,0.165668663,0.295774647,535
milb_tmp:nathan_church:2024,2024,MiLB,STL,Nathan Church,0.267634854,0.331471135,0.373443983,0.3252536127500445,95.401039369652,0.079482439,0.11090573,0.105809129,0.286396181,541
milb_tmp:graham_pauley:2024,2024,MiLB,SDP,Graham Pauley,0.229268292,0.332640332,0.392682926,0.33070273563608,88.59076706945729,0.12058212,0.212058212,0.163414634,0.267558528,481
milb_tmp:jakob_marsee:2024,2024,MiLB,MIA,Jakob Marsee,0.2,0.345058626,0.315463917,0.3219743232231843,102.764911884005,0.15257048,0.223880597,0.115463917,0.253644314,603
milb_tmp:dalton_rushing:2024,2024,MiLB,LAD,Dalton Rushing,0.271428571,0.384462151,0.511904761,0.4009228564070132,145.64075877314843,0.12723658,0.204771371,0.24047619,0.299319727,503
milb_tmp:tyler_locklear:2024,2024,MiLB,SEA,Tyler Locklear,0.271867612,0.382178217,0.468085106,0.3817815977738673,130.98573996672394,0.122529644,0.247035573,0.196217494,0.346153846,506
milb_tmp:jace_jung:2024,2024,MiLB,DET,Jace Jung,0.257879656,0.379953379,0.461318051,0.3764845438492604,125.58786704621124,0.165116279,0.220930232,0.203438395,0.304878048,430
milb_tmp:ryan_ritter:2024,2024,MiLB,COL,Ryan Ritter,0.270440251,0.37027027,0.402515723,0.3588751670790882,126.00085754639572,0.09383378,0.235924932,0.132075472,0.352678571,373
milb_tmp:tim_elko:2024,2024,MiLB,CHW,Tim Elko,0.288888888,0.346349745,0.438888888,0.3583943759705744,118.88452468276492,0.07118644,0.293220338,0.15,0.394285714,590
milb_tmp:drake_baldwin:2024,2024,MiLB,ATL,Drake Baldwin,0.275641025,0.370235934,0.423076923,0.362055318000745,124.7461719453268,0.130671506,0.172413793,0.147435898,0.309589041,551
milb_tmp:alan_roden:2024,2024,MiLB,TOR,Alan Roden,0.292682926,0.390566037,0.474501108,0.388305723328482,138.36834916661115,0.120754716,0.141509433,0.181818182,0.318681318,530
milb_tmp:chase_meidroth:2024,2024,MiLB,BOS,Chase Meidroth,0.292906178,0.437275985,0.400457665,0.3929950415447194,131.67998259805344,0.188172043,0.127240143,0.107551487,0.332417582,558
milb_tmp:jacob_melton:2024,2024,MiLB,HOU,Jacob Melton,0.253132832,0.309633027,0.426065162,0.3299791814263808,101.49533021885142,0.069977426,0.234762979,0.17293233,0.303886925,443
milb_tmp:alex_freeland:2024,2024,MiLB,LAD,Alex Freeland,0.260355029,0.386991869,0.441814595,0.3829223280030537,135.33950370840034,0.147967479,0.216260162,0.181459566,0.318435754,615
milb_tmp:cole_young:2024,2024,MiLB,SEA,Cole Young,0.270788912,0.368613138,0.390191897,0.3549204225087688,130.32454729833356,0.121376811,0.157608695,0.119402985,0.312997347,552
milb_tmp:dylan_beavers:2024,2024,MiLB,BAL,Dylan Beavers,0.241685144,0.342155009,0.407982261,0.3444124167267451,108.12325001824809,0.128060263,0.235404896,0.166297117,0.296529968,531
milb_tmp:nacho_alvarez_jr.:2024,2024,MiLB,ATL,Nacho Alvarez Jr.,0.283653846,0.391038696,0.401442307,0.3672418711136798,128.77794736810756,0.134419551,0.169042769,0.117788461,0.333333333,491
milb_tmp:otto_kemp:2024,2024,MiLB,PHI,Otto Kemp,0.285067873,0.392045454,0.488687782,0.3999674311138335,147.87636052067896,0.098298676,0.211720226,0.203619909,0.344827586,529
milb_tmp:rhylan_thomas:2024,2024,MiLB,NYM,Rhylan Thomas,0.287280701,0.336032388,0.381578947,0.3265301322164806,91.3645622426986,0.067864271,0.097804391,0.094298246,0.30940594,501
milb_tmp:roman_anthony:2024,2024,MiLB,BOS,Roman Anthony,0.290748898,0.396296296,0.497797356,0.4013909818292994,146.6624200062222,0.146296296,0.235185185,0.207048458,0.364217252,540
milb_tmp:colby_thomas:2024,2024,MiLB,OAK,Colby Thomas,0.276803118,0.342059336,0.563352826,0.3906042551911106,126.28006661498094,0.069565217,0.246956521,0.286549708,0.320809248,575
milb_tmp:chandler_simpson:2024,2024,MiLB,TBR,Chandler Simpson,0.354767184,0.409638554,0.396895787,0.3787318782307492,140.25198494165994,0.087128712,0.085148514,0.042128603,0.387804878,505
milb_tmp:rafael_flores:2024,2024,MiLB,NYY,Rafael Flores,0.278801843,0.37944664,0.495391705,0.3973565054411935,151.51408163901183,0.130434782,0.252964426,0.216589862,0.349650349,506
milb_tmp:carson_mccusker:2024,2024,MiLB,MIN,Carson McCusker,0.281995661,0.353281853,0.488069414,0.3776113974311637,127.97412115112542,0.086872586,0.289575289,0.206073753,0.375,518
milb_tmp:ben_williamson:2024,2024,MiLB,SEA,Ben Williamson,0.282655246,0.375231053,0.394004282,0.3602097582023818,129.10930369644367,0.109057301,0.218114602,0.111349036,0.367816091,541
milb_tmp:kyle_karros:2024,2024,MiLB,COL,Kyle Karros,0.311440677,0.389610389,0.485169491,0.3997098227415829,137.17962262329047,0.100185528,0.228200371,0.173728814,0.390532544,539
milb_tmp:luke_keaschall:2024,2024,MiLB,MIN,Luke Keaschall,0.303430079,0.42025862,0.482849604,0.4164336282542663,157.15571758425472,0.133620689,0.172413793,0.179419525,0.346020761,464
milb_tmp:matt_shaw:2024,2024,MiLB,CHC,Matt Shaw,0.284424379,0.379310344,0.48758465,0.3935404713354805,144.03907302937452,0.118546845,0.181644359,0.203160271,0.314371257,523
milb_tmp:bryce_eldridge:2024,2024,MiLB,SFG,Bryce Eldridge,0.29147982,0.373795761,0.515695067,0.3997216214274251,139.38615606266063,0.113680154,0.25433526,0.224215247,0.356666666,519
milb_tmp:dylan_crews:2024,2024,MiLB,WSN,Dylan Crews,0.26952141,0.341517857,0.450881612,0.3541728428431919,116.6833007238114,0.080178173,0.204899777,0.181360202,0.316498316,449
milb_tmp:kyle_teel:2024,2024,MiLB,BOS,Kyle Teel,0.288056206,0.386138613,0.433255269,0.3759942723972962,131.2874220591536,0.134653465,0.22970297,0.145199063,0.361842105,505
milb_tmp:kristian_campbell:2024,2024,MiLB,BOS,Kristian Campbell,0.330232558,0.439071566,0.558139534,0.4473002058591029,177.6620842301456,0.143133462,0.199226305,0.227906976,0.394822006,517
milb_tmp:c.j._kayfus:2024,2024,MiLB,CLE,C.J. Kayfus,0.291358024,0.392931392,0.511111111,0.4098850063623361,159.22469399595994,0.122661122,0.243243243,0.219753087,0.365942028,481
milb_tmp:trayce_thompson:2024,2024,MiLB,NYM,Trayce Thompson,0.232804232,0.314814814,0.47089947,0.3406612199586394,94.19205257812308,0.106481481,0.277777777,0.238095238,0.269709543,432
milb_tmp:anthony_prato:2024,2024,MiLB,MIN,Anthony Prato,0.22754491,0.369829683,0.350299401,0.3404639488009061,95.06622055752152,0.162227602,0.205811138,0.122754491,0.295546558,413
milb_tmp:ivan_johnson:2024,2024,MiLB,CIN,Ivan Johnson,0.255936675,0.354545454,0.464379947,0.3712407456202941,125.90830967885356,0.11590909,0.3,0.208443272,0.355932203,440
milb_tmp:ryan_ward:2024,2024,MiLB,LAD,Ryan Ward,0.264583333,0.325141776,0.558333333,0.3690147734823681,113.03367394693404,0.081285444,0.268431001,0.29375,0.301948051,529
milb_tmp:clay_dungan:2024,2024,MiLB,SDP,Clay Dungan,0.242222222,0.352504638,0.402222222,0.3427794849938939,93.6738951332447,0.137037037,0.231481481,0.16,0.308641975,540
milb_tmp:cody_milligan:2024,2024,MiLB,ATL,Cody Milligan,0.242268041,0.305882352,0.358247422,0.3115400868303635,107.12305321275556,0.077464788,0.244131455,0.115979381,0.317857142,426
milb_tmp:matt_lloyd:2024,2024,MiLB,STL,Matt Lloyd,0.268765133,0.358024691,0.452784503,0.3675741373878164,122.67914989069156,0.115226337,0.20164609,0.18401937,0.305194805,486
milb_tmp:robert_perez_jr.:2024,2024,MiLB,SDP,Robert Perez Jr.,0.224691358,0.334033613,0.343209876,0.3211407257381238,104.87934199610947,0.109243697,0.310924369,0.118518518,0.326693227,476
milb_tmp:ernesto_martinez_jr.:2024,2024,MiLB,MIL,Ernesto Martinez Jr.,0.284289276,0.365426695,0.466334164,0.3841968368281397,144.5465392395414,0.087527352,0.168490153,0.182044888,0.32165605,457
milb_tmp:yunior_severino:2024,2024,MiLB,MIN,Yunior Severino,0.253578732,0.34159292,0.433537832,0.3448706427787212,97.89053649916816,0.11858407,0.272566371,0.1799591,0.320872274,565
milb_tmp:rafael_lantigua:2024,2024,MiLB,TOR,Rafael Lantigua,0.264573991,0.367307692,0.336322869,0.3328893925134952,96.55396946830416,0.134357005,0.191938579,0.071748878,0.332361516,521
milb_tmp:eliezer_alfonzo:2024,2024,MiLB,DET,Eliezer Alfonzo,0.255494505,0.303797468,0.368131868,0.3071154734204868,94.53142433351168,0.058080808,0.078282828,0.112637363,0.25609756,396
milb_tmp:jeremy_arocho:2024,2024,MiLB,HOU,Jeremy Arocho,0.213513513,0.334090909,0.259459459,0.293875619362701,82.99406310721422,0.148984198,0.178329571,0.045945946,0.267123287,443
milb_tmp:jancarlos_cintron:2024,2024,MiLB,ARI,Jancarlos Cintron,0.23798627,0.297916666,0.308924485,0.2850017511596282,55.81316022929203,0.064182194,0.132505175,0.070938215,0.270053475,483
milb_tmp:lamar_sparks:2024,2024,MiLB,MIL,Lamar Sparks,0.277310924,0.336734693,0.420168067,0.350662402789611,122.38437058117628,0.084183673,0.298469387,0.142857143,0.383620689,392
milb_tmp:imanol_vargas:2024,2024,MiLB,LAA,Imanol Vargas,0.274509803,0.364406779,0.463235294,0.3843928710923326,119.21945732688388,0.122881355,0.26059322,0.188725491,0.356363636,472
milb_tmp:jeferson_morales:2024,2024,MiLB,MIN,Jeferson Morales,0.289473684,0.366589327,0.452631578,0.3725599069928014,125.21355964132243,0.083526682,0.157772621,0.163157894,0.327868852,431
milb_tmp:carlos_rodriguez:2024,2024,MiLB,MIL,Carlos Rodriguez,0.284403669,0.368,0.373853211,0.3488929740190506,117.68583164245776,0.118,0.104,0.089449542,0.3125,500
milb_tmp:keyber_rodriguez:2024,2024,MiLB,TEX,Keyber Rodriguez,0.233802816,0.284974093,0.369014084,0.2991113268958472,81.79323391768538,0.059431524,0.193798449,0.135211268,0.27173913,387
milb_tmp:alexfri_planez:2024,2024,MiLB,CLE,Alexfri Planez,0.218905472,0.254117647,0.383084577,0.2873435901193057,82.28328211088302,0.037647058,0.289411764,0.164179105,0.270676691,425
milb_tmp:neyfy_castillo:2024,2024,MiLB,ARI,Neyfy Castillo,0.221978021,0.30078125,0.367032967,0.3094771131144111,81.38213348884312,0.0859375,0.33203125,0.145054946,0.318840579,512
milb_tmp:rainer_nunez:2024,2024,MiLB,TOR,Rainer Nunez,0.275324675,0.348729792,0.415584415,0.3503598540539554,121.20282304209375,0.101616628,0.200923787,0.14025974,0.325259515,433
milb_tmp:danny_bautista_jr.:2024,2024,MiLB,OAK,Danny Bautista Jr.,0.265486725,0.342857142,0.380530973,0.3406239786705413,98.67241409655284,0.085051546,0.131443298,0.115044248,0.298611111,388
milb_tmp:alberto_rodriguez:2024,2024,MiLB,SEA,Alberto Rodriguez,0.240793201,0.287206266,0.328611898,0.2837128867029519,84.42702952729164,0.057291666,0.268229166,0.087818697,0.325396825,384
milb_tmp:stanley_consuegra:2024,2024,MiLB,NYM,Stanley Consuegra,0.214797136,0.302325581,0.343675417,0.3030082505133192,93.34013272281636,0.088794926,0.310782241,0.128878281,0.304182509,473
milb_tmp:brandon_valenzuela:2024,2024,MiLB,SDP,Brandon Valenzuela,0.231770833,0.311926605,0.3515625,0.3083337785183698,89.67682329652101,0.100686498,0.231121281,0.119791667,0.286738351,437
milb_tmp:junior_perez:2024,2024,MiLB,OAK,Junior Perez,0.219941348,0.304123711,0.372434017,0.3123011011438271,90.18265116349907,0.107692307,0.353846153,0.152492669,0.336683417,390
milb_tmp:diego_hernandez:2024,2024,MiLB,KCR,Diego Hernandez,0.240437158,0.271317829,0.352459016,0.2844832274648878,71.86733488291007,0.040506329,0.24556962,0.112021858,0.301886792,395
milb_tmp:dereck_salom:2024,2024,MiLB,OAK,Dereck Salom,0.223642172,0.352480417,0.284345047,0.3223911751627298,80.02836451857853,0.156657963,0.164490861,0.060702875,0.265873015,383
milb_tmp:bladimir_restituyo:2024,2024,MiLB,COL,Bladimir Restituyo,0.269607843,0.312217194,0.350490196,0.3048635055037105,90.70865608721316,0.056306306,0.164414414,0.080882353,0.3125,444
milb_tmp:devin_mann:2024,2024,MiLB,KCR,Devin Mann,0.256559766,0.3575,0.419825072,0.3513949138478826,102.71275956770766,0.119106699,0.223325062,0.163265306,0.309917355,403
milb_tmp:kristian_robinson:2024,2024,MiLB,ARI,Kristian Robinson,0.213675213,0.336515513,0.35042735,0.3260225694902188,85.29811915640838,0.150357995,0.357995226,0.136752137,0.333333333,419
milb_tmp:luis_verdugo:2024,2024,MiLB,CHC,Luis Verdugo,0.256790123,0.313199105,0.328395061,0.3022498455090277,91.29979263907248,0.076062639,0.165548098,0.071604938,0.304477611,447
milb_tmp:carlos_de_la_cruz:2024,2024,MiLB,PHI,Carlos De La Cruz,0.233576642,0.301762114,0.367396593,0.3072904234153059,83.54433308084288,0.070484581,0.325991189,0.133819951,0.334645669,454
milb_tmp:frainyer_chavez:2024,2024,MiLB,TEX,Frainyer Chavez,0.25,0.327146171,0.3359375,0.3102470722309379,84.7163165457492,0.099078341,0.216589861,0.0859375,0.319444444,434
milb_tmp:p.j._hilson:2024,2024,MiLB,PIT,P.J. Hilson,0.238505747,0.297368421,0.416666666,0.3261997018766277,97.54482473402688,0.065616797,0.262467191,0.178160919,0.289361702,381
milb_tmp:nick_schnell:2024,2024,MiLB,TBR,Nick Schnell,0.250652741,0.313539192,0.404699738,0.3318712670276397,107.08202911703872,0.071090047,0.274881516,0.154046997,0.326848249,422
milb_tmp:nicholas_northcut:2024,2024,MiLB,CIN,Nicholas Northcut,0.191815856,0.256470588,0.439897698,0.3199506444188784,96.71645952089622,0.065882352,0.30117647,0.248081842,0.206751054,425
milb_tmp:grant_lavigne:2024,2024,MiLB,COL,Grant Lavigne,0.242630385,0.359168241,0.426303854,0.3519445548021364,89.06452386231514,0.137735849,0.26981132,0.183673469,0.312280701,530
milb_tmp:jake_slaughter:2024,2024,MiLB,CHC,Jake Slaughter,0.281179138,0.357429718,0.444444444,0.358161578336394,105.20070041447131,0.088353413,0.261044176,0.163265306,0.364548494,498
milb_tmp:malcom_nunez:2024,2024,MiLB,PIT,Malcom Nunez,0.25,0.309885931,0.365384615,0.3043440563370519,76.45759530476091,0.079847908,0.205323193,0.115384615,0.293628808,526
milb_tmp:hunter_stovall:2024,2024,MiLB,COL,Hunter Stovall,0.270676691,0.318604651,0.373433583,0.3123553454875946,64.18834055324032,0.067285382,0.11600928,0.102756892,0.293604651,431
milb_tmp:jimmy_herron:2024,2024,MiLB,COL,Jimmy Herron,0.282666666,0.361502347,0.458666666,0.3645802802043342,96.66919432599224,0.098360655,0.138173302,0.176,0.299342105,427
milb_tmp:jax_biggers:2024,2024,MiLB,TEX,Jax Biggers,0.274725274,0.389639639,0.381868131,0.3585504224976977,105.44887196119674,0.157079646,0.192477876,0.107142857,0.345195729,452
milb_tmp:omar_martinez:2024,2024,MiLB,NYY,Omar Martinez,0.237822349,0.374418604,0.404011461,0.3662347119908,128.16848520505374,0.169767441,0.23488372,0.166189112,0.294117647,430
milb_tmp:misael_urbina:2024,2024,MiLB,MIN,Misael Urbina,0.218181818,0.335038363,0.324242424,0.3199235618571796,98.48255972978087,0.142857142,0.247448979,0.106060606,0.291304347,392
milb_tmp:jose_de_la_cruz:2024,2024,MiLB,DET,Jose De La Cruz,0.236276849,0.316348195,0.398568019,0.3408750071647061,106.67181159265056,0.080679405,0.348195329,0.16229117,0.34439834,471
milb_tmp:eduarqui_fernandez:2024,2024,MiLB,MIL,Eduarqui Fernandez,0.190348525,0.281395348,0.316353887,0.2847019808236943,73.22566074046416,0.111627906,0.341860465,0.126005362,0.28,430
milb_tmp:juan_guerrero:2024,2024,MiLB,COL,Juan Guerrero,0.304439746,0.343195266,0.395348837,0.3408677673198768,103.11260300521516,0.05108055,0.135559921,0.090909091,0.343283582,509
milb_tmp:victor_bericoto:2024,2024,MiLB,SFG,Victor Bericoto,0.260674157,0.308977035,0.384269662,0.3165297646652206,100.5297808423021,0.06263048,0.240083507,0.123595505,0.327102803,479
milb_tmp:dayan_frias:2024,2024,MiLB,CLE,Dayan Frias,0.202702702,0.301401869,0.302702702,0.2867191698506613,81.87527455708022,0.114219114,0.242424242,0.1,0.264150943,429
milb_tmp:geury_estevez:2024,2024,MiLB,DET,Geury Estevez,0.307189542,0.43523316,0.437908496,0.4393086060881614,141.74394556098656,0.124352331,0.139896373,0.130718954,0.349206349,193
milb_tmp:alex_de_jesus:2024,2024,MiLB,TOR,Alex De Jesus,0.259740259,0.327830188,0.376623376,0.3261365297268022,105.37486261225332,0.082352941,0.28,0.116883117,0.356589147,425
milb_tmp:jose_ramos:2024,2024,MiLB,LAD,Jose Ramos,0.221218961,0.308300395,0.388261851,0.3198776739658696,99.30893702148758,0.112648221,0.339920948,0.16704289,0.312741312,506
milb_tmp:gabriel_martinez:2024,2024,MiLB,TOR,Gabriel Martinez,0.212121212,0.26952141,0.322314049,0.2732882790961854,70.84285501203986,0.070528967,0.156171284,0.110192837,0.237458193,397
milb_tmp:brayan_buelvas:2024,2024,MiLB,OAK,Brayan Buelvas,0.26744186,0.351626016,0.420930232,0.3586385148327525,112.76034821306892,0.109756097,0.231707317,0.153488372,0.342948717,492
milb_tmp:euribiel_angeles:2024,2024,MiLB,OAK,Euribiel Angeles,0.266365688,0.302966101,0.381489841,0.3161764456811597,85.19719534372894,0.046610169,0.114406779,0.115124153,0.287564766,472
milb_tmp:milkar_perez:2024,2024,MiLB,SEA,Milkar Perez,0.281065088,0.385964912,0.417159763,0.3837564746339117,121.4941482166295,0.140350877,0.210526315,0.136094675,0.356,399
milb_tmp:leandro_pineda:2024,2024,MiLB,PHI,Leandro Pineda,0.260479041,0.330666666,0.413173652,0.3414741000708411,115.05075445942326,0.074666666,0.2,0.152694611,0.301587301,375
milb_tmp:rodolfo_nolasco:2024,2024,MiLB,PIT,Rodolfo Nolasco,0.219745222,0.314917127,0.388535031,0.3271502220169615,100.12632468576577,0.110497237,0.372928176,0.168789809,0.335294117,362
milb_tmp:carlos_mendoza:2024,2024,MiLB,DET,Carlos Mendoza,0.263513513,0.388475836,0.362612612,0.35618951123076,126.74498615425884,0.132596685,0.17679558,0.099099099,0.324637681,543
milb_tmp:felix_stevens:2024,2024,MiLB,CHC,Felix Stevens,0.236641221,0.354077253,0.44529262,0.3715247307615033,133.08494718459306,0.13304721,0.35193133,0.208651399,0.347619047,466
milb_tmp:rubel_cespedes:2024,2024,MiLB,MIN,Rubel Cespedes,0.28229665,0.346320346,0.430622009,0.3603948800786198,124.38116537564714,0.084233261,0.20086393,0.148325359,0.336507936,463
milb_tmp:darlyn_montero:2024,2024,MiLB,OAK,Darlyn Montero,0.256198347,0.318295739,0.352617079,0.3221263538924673,78.08665256893157,0.059850374,0.25935162,0.096418732,0.34117647,401
