retroID,mlbam
washj801,444373
,831249
,543480
,703765
,592766
,568955
,700968
,450140
,572780
,450340
,808568
,690086
weben001,136760
,672086
murpr001,119569
,642653
,440882
,690897
alext001,641302
,470193
demol101,113261
andeb004,474463
,436408
,436547
,808738
,453257
,555393
,657736
,517988
,581175
,531450
connm101,112593
,804263
grudm001,115210
,812448
,661534
,474689
,489361
,685085
,455608
,804632
rilea001,663586
,440772
,666731
,595360
,457264
,602387
cashc101,112092
,483908
,700313
,457710
,457924
hogak101,116044
,688415
,650700
,450165
,800431
,699912
,685728
,546235
,677181
leonm001,117693
,650735
,835422
walkt004,592836
,674475
eckej101,819661
,832370
mcard101,118510
,830414
,457544
,476032
,443880
smalc101,122333
cumpb001,592238
conef101,112553
,692484
,700764
,544881
,563627
,448469
,457997
mahak001,458917
,456274
royad101,817423
,684405
harrh101,115523
,439559
,662931
,439064
,443902
,538499
,673300
,489306
,436350
,455496
,460250
,808782
,457391
,679489
,502736
,538185
queem102,120826
hancf101,115403
,815344
,444459
,667793
,478778
,807200
,437831
,622330
,560365
,532333
,657688
,817467
,676358
,436979
klaub101,117137
,628698
,548300
sparg001,642098
,684782
,683567
perep001,120414
,518539
,442226
martb102,118386
olsog003,457796
,701487
andew102,110256
,451269
,529327
,803121
slays101,122323
,643527
,694269
,592702
perct001,120401
,518775
,438018
,693212
,808930
,440966
,531886
,681238
mcgll101,118715
,658287
,562179
,658074
,702094
,562944
,822445
spurc001,400050
sulld102,122942
,460853
teutn001,400137
,685286
,804123
bakej102,110461
walsw101,123889
,453971
,831601
,831574
,439193
pettj103,120487
coopm101,112657
,569996
,818884
,437319
,830029
,669225
valed001,502143
,824624
lantj701,493787
,802014
schmw102,121838
,456229
,622717
,471213
,570264
,803191
,499639
,447465
,455707
,543058
hallb110,819224
,696062
lipst001,702358
,461586
,700072
,813809
cobbw101,820047
,464847
,502160
,817994
,673252
crosf101,112864
dunnj101,113637
,600920
peter102,120458
,519104
,449643
,466643
,435783
,565826
,814320
,815653
,557484
,683408
,642737
,806210
,569771
,569761
,462529
,642308
germg001,542674
,493480
,472138
,542395
,500751
browj105,111558
,438588
,689120
,593356
,692185
,685105
,688668
almoy001,622075
,702276
,453496
,812401
,684837
,644443
,665018
,829206
,438343
,466618
,476977
,835389
,679401
pelhd101,817813
,801856
,806844
,493347
,457646
romet001,676720
,474488
,438845
,692035
stubd001,453211
,595265
durhr001,113660
,554959
,459545
,543005
,573226
,441930
,469777
bushg101,111791
,695684
,691419
fishc103,114163
,451739
,459355
stepr001,122744
,436537
,811277
,663502
,809731
,802059
,690113
,445129
,449506
,815284
,650201
,442947
,672867
webbl101,124013
,622354
,501909
boccj101,111132
,465817
,821345
,829622
,820666
,695354
,689512
lugoj001,150061
buehw001,621111
,533572
,543374
,571775
,670819
,680636
,692469
,807301
robes101,121269
,531628
,436837
,472267
,446629
,666646
,443027
,564202
dotsu101,819725
,462393
,608113
,439676
reedj001,120993
,628248
,684079
,691872
wilhk101,124260
,690308
ellss001,113825
,436943
,812517
,435963
,436040
,665818
,836335
,663587
,831957
,806883
,439810
poped101,120670
,516545
,805280
,666002
riccc001,121135
,441824
,556433
,665777
,678810
whitg104,816653
gaviu101,819407
,473096
,450697
,496278
,642540
andej002,150247
,573004
medli101,118902
,556933
,447163
,581343
,683772
,554955
,447466
bergb002,448269
,681905
,459666
,439361
,801313
,558828
,627471
vadeg101,123591
drisp101,113571
,592443
petot101,120473
,599480
,542158
chaph102,112199
wickb001,124233
,569868
,663802
,469484
,533863
,830166
cokej101,112454
nicoh101,119777
,687852
,570501
,800601
,640491
friep102,114437
,822481
castd002,650895
straj103,122863
,683123
roomr001,121437
,688809
,559358
,812373
,824245
lopew001,446641
,815512
reevt701,666939
,438805
,437388
thoma003,457744
,676241
,666709
,567311
,474818
,694642
,820761
,613555
,454450
,562101
,567675
,805766
henlg101,115766
whitj002,444882
,831331
,832267
,605344
durfp901,
,809402
,464104
,474080
,650996
,607475
,831457
,438156
,451548
,594918
georb101,114705
,593610
,453112
granr101,819306
,467458
,817869
,554864
,823272
,807863
,472083
,450618
,702874
,573078
,346794
,821399
,554815
,605235
,672693
culbf901,427090
,565880
,470599
,501665
,685320
,689311
,818249
,611463
,818289
adrie001,501303
,683584
,488867
,489043
,684439
,806793
,643521
,684595
wilfr001,124257
,554874
,446598
ferno001,114080
mcmin101,118827
,656631
,605891
,554629
,438003
,623911
,464395
,607485
,467664
,656037
,545125
,813704
,667247
bestr101,820514
,453912
,678688
,661378
,813932
,447891
,831344
,678716
,530033
,623961
,621437
,440653
,565870
,446854
,691408
urial001,649966
bolau101,111165
,821732
,621436
,804502
,444014
,656642
,693676
,446867
,701484
,489022
,822016
mcbrd101,118523
,642374
,683950
,441070
,611712
,813822
,454518
,567142
,802113
,466764
willa102,124353
,446337
strin101,122879
,474412
,815814
,823307
,566978
blacj102,111044
,489058
,659065
,501699
,532715
mcdom801,650059
,829615
,565197
,443170
,803309
spraj001,122609
,558120
,444585
friec001,543184
bohns101,111158
,700787
tildo901,
pensp101,120388
,607658
,531246
,453594
patrb101,120281
,801229
reyed001,121096
,823918
halta101,115369
wagnb102,123791
,694757
,444623
katze801,446363
,800763
,542891
,833474
,545492
,568660
,693718
kremj001,117309
,800682
,677150
,437105
,660735
,809954
kim-k001,547942
,690425
wallj105,123851
,680171
,476542
,492068
,458649
fuchl901,
,669727
,492471
moisb101,119230
sarfd001,430610
,445123
,596423
,801066
,558152
,488697
,811132
,516914
,813626
,688915
,643509
,564459
,559118
,463698
,592502
,678450
,821706
,463068
ryanr102,817397
,650848
,450826
,568314
jonep102,818681
hegew901,
,809428
,823043
,531815
,687563
,477108
,701290
,450590
mankp101,118235
,563075
,490019
,455475
,439528
westd001,124105
wertv101,124102
,681772
,445907
,452695
,640487
,554870
,667916
,830175
,442627
wieds101,124240
wanep101,123905
,558034
,645080
,489740
,469750
,678008
,468697
,440829
turnu102,816882
,689548
,573664
,805623
,471205
,452635
,832786
hetlg101,115872
bellw102,820539
,530016
,699746
massg102,818297
,813968
,571208
,695268
,684541
gillm101,819380
,669449
,446621
donaa901,
,700715
,460320
,557685
,810836
,800061
,816376
,436294
,452151
,453803
,461607
lefej101,117624
,821076
,573600
,678592
,456648
,642327
diddh801,492636
,831910
,459758
,436587
,528922
,677221
,827675
,533100
,689524
,702721
,442094
,683735
,518673
,544741
,464264
,465084
,455633
,670176
,804796
,599715
,499976
,685823
barne103,110595
,655368
,828251
,678734
jackj102,116431
,457546
,542200
boroj001,111244
alvae001,657193
,607394
,474228
roart001,543699
thoma101,123269
,623407
,830939
,502797
retzk101,121086
,800099
,446404
,476411
,701293
,560872
,642666
,658251
,446254
,673960
armsr101,203697
,675133
,533556
,825231
,702800
,688355
,632159
,560673
sanfj101,121684
,815081
,569734
,631222
chapl101,112208
,700821
,641636
,668681
,437201
,684450
callr101,111892
,668544
,808099
,692623
woodj004,695578
stumb101,122908
,460667
grahb103,115022
,668988
,643546
bryes101,111648
,499679
leonj101,117692
,596256
,466049
,676245
,592098
,592411
,685061
,809579
,563303
,813868
,594024
,827694
,453505
,441360
,596420
,474759
,641803
,676456
,836235
,683935
,831269
,283168
,814385
,833468
blacd101,111033
,454508
coopj101,819984
,530606
,466013
,693279
bettw901,
,826159
,703072
,503983
,450818
,689009
,471018
,808854
,698981
kim-h001,547957
,451900
wiled101,816632
,832694
,806780
,806752
sancg101,817385
,450141
,566673
,824255
,499488
,466722
,690798
barnb001,110576
,829555
,670160
,828550
stewl102,817092
,545485
moork101,119308
,833365
,455996
,694479
,656919
,443555
hallb901,
,688689
,516429
barls001,605130
,577208
,641731
,472768
,485572
,596874
,685086
,454306
,408203
,530031
,528310
,449894
,702918
,804227
gonzl002,114921
,446551
,690609
,650798
curte801,492633
,642533
,800713
,701707
,450702
lopea005,664670
,456831
,807726
,566309
,805750
,694700
,472399
,543350
kellt101,116946
,474182
willw103,124344
stabg101,122629
,489393
,460651
,507808
,445405
,544719
,607681
ruthb101,121578
,559837
,804803
,567559
,691669
,559360
,688075
,464762
,822169
,463404
,681924
covit101,112748
,815374
,683667
,532439
,640741
,569191
,489373
locka101,818465
,456911
,686347
,488795
jonec107,116659
,442451
castj006,488771
molor101,119239
,803183
,437086
,438532
,800922
ortha101,120072
,823234
,689435
,681461
,686340
,835163
,602850
,493194
,806637
,681971
,457407
,691848
,808903
,688464
,694783
,625394
,452701
,448186
bermb101,110913
franl101,819485
,553968
,700859
,463196
,676259
,499477
,665274
,506089
,801773
harph101,115492
,646099
,468892
,465526
,599820
,699917
,818803
,665786
,436564
,558427
,469839
leyer001,622490
,801506
ellir103,113820
diehp001,670426
,555727
,802689
,572953
hendm001,424805
,801850
,642399
,471427
,567099
,674384
,680952
,595283
,545729
wilsc002,150339
,628238
,573577
,622107
lehrn101,117640
,543030
,694985
,649800
,439685
stepj002,623451
,672420
,808621
,489191
ryanm101,121598
,499395
,529532
,607518
,400097
hochh101,115995
,441446
,452287
,691708
,458563
,459654
,437770
,562252
,683539
,444079
,818777
,462846
bussn001,502544
roarm101,121264
,641581
,528988
,447698
,656953
,690985
germl101,114720
,701582
,440702
aultd101,110382
,656181
,439251
,683527
,458791
,571977
sneej101,122484
,682565
rosar002,600968
,572712
,680181
,454338
blocc101,111106
,686805
,561906
andeb103,110257
wilse102,124420
,686246
,469202
,823335
,667850
,468472
,554840
,471261
,558284
,472412
liddd101,117755
,466505
moolg101,119277
,430682
mannl101,118241
,823802
,688582
,459693
frymt001,114465
,459652
bushd701,501064
,801480
,660732
,543072
,699853
clarp001,112337
,596260
curtu101,819898
,684084
rivaw001,593590
,816357
,669737
,665573
,821416
,563790
castf101,112125
,684485
,809689
,474988
,499522
,690979
conwj101,112609
,529391
,679712
,446917
nunee001,119866
morrg101,119415
,556923
flemt901,
,624353
,461251
mayse001,446474
,693589
,623425
scotd102,121945
grayl101,115068
,643445
,801239
,467251
,477560
,451511
,466078
pierb101,120562
,813717
tuckc001,657061
,465346
parkd102,120228
madje101,118126
,456970
,821172
,562895
,829828
morer101,119362
,802232
,464427
,458281
,447672
,448152
,691355
,596736
gonze002,434619
,829518
,438173
,450277
,824464
,450579
,543156
,468101
,532208
,805274
,680275
,544936
,702056
,607424
,557962
,450894
,656572
,573651
,522728
,684311
,502539
quatm801,493032
meagj901,
,833496
,439312
,644401
,821368
,689269
crumb101,112892
,676120
,449142
,693189
,489276
,681993
,802017
,457782
,461919
,802226
,556721
russj002,121571
,530693
,808874
saulu101,817358
,692353
flahr901,
aikew001,110094
,568512
,439365
,443093
,815050
boevj001,111147
tamuv101,123083
,504188
,809639
,682418
,565120
,699753
,545715
,530165
swihb001,596119
,522629
cannw101,820192
meths101,118994
,437374
,684428
,609102
,450625
,439579
blews001,656240
,808671
,555567
,446009
,464208
,663435
,641101
neudj901,
,593994
,545670
,454262
,831114
,686144
,558144
miadb001,400082
,801952
,543018
,595381
,500325
,469182
,439133
,437576
longb001,117898
,623234
castj103,820129
,822515
,440842
,691012
,804940
,437382
,821941
,666775
,446443
,440058
,521608
,664738
,595365
washj001,132220
,554677
manub001,118260
,475143
,810944
,472154
,572146
,462533
,501232
,810828
tucku101,816887
,503417
jessu101,818810
,569751
,453441
,461564
,686858
miraj001,506673
,815617
parik001,120219
,678753
,657774
,456213
,830008
,665072
,816199
,446610
,502191
,449457
jacks105,818854
keefd101,116884
,519350
,448338
,815122
,645279
kontg001,502004
,559250
,650876
,672609
,681667
,685438
westj102,816668
heimf101,115707
spenb102,122574
,694846
,560550
,807705
browo102,111581
,805127
,456257
,595196
zerng101,124759
,543300
,437970
,676466
,804911
,673132
balaj001,666364
,430908
nicha101,119759
,476867
,565924
,807651
,488839
,516590
,825104
,642628
,821337
,524088
,502497
,699558
,685880
,608781
,440968
,676242
,684440
,669685
,490946
,823963
granj104,115039
browr104,820312
,685847
,440302
,822020
,828772
chilr101,112245
,645917
,807271
orild101,120048
jarvb001,686826
,671068
mckej803,592548
,501488
,676312
,678299
macom101,118102
,563554
,811720
,825646
,823865
,436469
,800862
,830333
,474739
,459861
,572710
schrb102,121868
,831971
siebs101,122212
lotzj101,117930
,832262
,802100
,470436
,439239
danfd101,113031
pittu101,817727
,691794
,663633
,441201
,437356
,681384
,666440
,817946
,562697
,557138
,686129
,568132
,823807
,593521
,643240
,599479
hubba101,116245
,436959
,700098
,823672
,800772
,592198
,702273
,558484
,567867
,679768
hoopb101,116129
,670902
,607202
,562670
,683319
,517457
,461738
mushp001,656786
,687695
,450045
,463036
aybaw001,430632
,453425
halsb001,433517
arrej001,461766
,690382
,435858
,435857
,489330
,459713
,543605
,461797
,657086
,821910
,488868
,644439
olmer001,408232
,664590
,805117
,683951
,596716
,694654
,806428
keppb001,430670
,821062
,434581
,501652
jeffj102,818828
,593676
,681722
,682528
,650990
,558650
,440834
,673774
grzej101,115214
,439079
,592504
taylt002,621438
,672787
,441757
,686283
gil-l001,661563
,670319
boydo101,820426
,493048
,563451
,468029
,684475
,815166
,605403
,531396
,800498
,835296
,820593
,490800
,622101
stard101,122687
,592893
,699532
,678689
,455610
,683411
gileu101,819393
,460352
,688736
,532641
,456132
,533026
ramis001,425537
molig002,435238
gintk001,348562
,815049
,467461
tobim001,474226
,642516
,441473
,818805
,463219
,451676
,691319
whism001,124150
,702294
,801846
cuffj101,112919
,680962
,476220
,665050
,695541
,463235
,458899
,625068
,690899
,446250
,468017
,644365
gallj101,114550
,656304
,475720
,806468
,631223
,699217
,641365
,530753
ryanj102,121587
,464477
,558211
,820193
,460083
,694622
,425470
millc106,818146
,442945
,439737
,808710
,809758
,545732
ellis102,819645
,650491
hinch101,115961
,816826
,456232
,558714
,441177
,689702
,453747
,476109
,454579
,522028
,555399
,530921
,451190
,814420
,643424
,643324
,817330
,598465
,441649
,458019
,562829
,443168
,569538
,641814
jay-j101,116507
biern001,150149
,685874
bearr101,110739
,694947
,669274
,819307
,800767
,660281
,694429
,466063
,598863
donaj104,113434
pendl001,459983
,814158
,567177
,567146
,567131
earlb101,113695
,622008
johnj101,116600
,664325
,566422
elshr101,113827
,674951
,819072
,823958
,599644
castf003,503566
johnr002,116622
,817472
,557098
,437259
,572675
,608117
,454356
,563460
,668536
,441561
,658071
,817468
,672556
,568907
,823129
karom101,116848
,642236
welle101,124072
,692015
,530624
coghc001,458085
,556750
,673872
,461214
,820986
,459422
,555931
,540990
russb101,817400
,560619
hillm002,115943
,442102
,565659
,817139
,444396
gonzr001,114922
,555684
,703722
terru101,123197
lebee101,117594
,663315
younc002,124688
,699760
,817916
,690481
woodj108,124535
,680995
,822464
,437336
,441423
,830091
,811328
,592725
nocep001,119818
,446352
,623921
zavas001,664874
,562813
figuj102,819537
,573770
,699866
,543180
,676717
,493069
,524169
fennn901,
,439792
,568558
,641506
,456697
,682125
,829274
,676046
,437033
,680336
,664855
ohler001,456027
,592277
,447718
,443448
,462374
keisb101,116908
,468864
rogem901,
,521048
,678023
,452198
,453467
,451612
jaimj001,462089
,811180
,692923
,593461
,456522
freet901,
,695482
,628712
,472655
,449829
cashd101,112089
,442169
,684341
,490994
,702579
,449797
,453719
,823948
merrj102,118977
,441392
,688602
,690359
hutcj102,116364
harrb109,115532
vottj001,458015
,531268
,822135
,807619
,489818
barrr101,110611
,469888
andej101,110244
,650639
,695659
,455659
,452255
,458186
jasoj001,444379
,836185
koese101,117232
,802990
,546544
,568016
hatcr101,819129
,438172
,674501
,469248
,809232
,545616
,562660
,814527
,556561
,664879
,504088
,641986
,679452
,505307
,562208
,691606
,832241
,512028
,605404
,592380
guera001,648717
,472039
,809226
,821445
,436310
,650963
,668577
,802688
,670292
,474951
,528028
,803294
,622736
,813214
,438967
,823442
,823018
hamng101,115397
,563269
,468240
,451756
stram102,122860
lyncw101,118038
conns801,595164
,534081
,699890
,438070
,445049
,443731
okajh001,506606
almoa001,501659
,501573
strom001,573186
,457966
,545128
,668415
,813543
perra101,817766
,575308
,531812
,700987
,594731
,681614
harpd101,819174
,695761
,458183
,572258
murcb101,119535
,678837
grabj001,276543
,605405
,450089
,457892
,456979
,443597
smalw102,122339
,666651
,689937
,703923
,500784
andei001,666120
,666699
,453753
,446840
,690507
jobej001,695549
,523588
,557692
,815150
,440769
,683404
,436912
,472465
,440117
,688657
rafac001,678882
,519382
,681187
,565340
,800591
,462571
,649956
,701249
,470939
,692303
,462804
,451201
,471687
,671116
,821963
,628342
,692568
,473194
,467955
,683639
,641532
rabem001,430958
,657027
,820462
,803336
,595323
,531047
,458192
,683176
,821363
,599716
washu101,816725
,609112
canoy001,666974
,611472
,500047
,809205
,702051
,669856
,502702
,676783
,816923
mcnej002,643446
darrm001,150432
mullu801,650062
,680808
,556318
,800582
,665046
,437170
,678796
golim101,114905
luffh101,117991
,663365
