player_id,player_name,team,pos
666124,"Strider, Spencer",,
666134,"Keller, Brad",,
666139,"Alexander, Tyler",,
666140,"Thompson, Mason",,
666143,"Pallante, Andre",,
666149,"May, Trevor",,
666150,"Moore, Matt",,
666152,"Chirinos, Yonny",,
666160,"Ureña, José",,
666161,"Johnson, Pierce",,
666164,"Martinez, Seth",,
666165,"Davidson, Tucker",,
666176,"Davies, Zach",,
666177,"Kopech, Michael",,
666179,"Ureña, José",,
666181,"Gallen, Zac",,
666182,"Mikolas, Miles",,
666185,"Cortes, Nestor",,
666197,"Senga, Kodai",,
666397,"Cole, Gerrit",,
666464,"Brigham, Jeff",,
666624,"Lyles, Jordan",,
666712,"McHugh, Collin",,
666783,"Herrin, Tim",,
666801,"Patiño, Luis",,
666915,"Irvin, Cole",,
666969,"Bubic, Kris",,
666971,"May, Dustin",,
667240,"Hollowell, Gavin",,
667351,"Johnson, Pierce",,
667442,"Rogers, Josh",,
667452,"Ruiz, José",,
667472,"VanWey, Logan",,
667493,"Martin, Davis",,
667663,"Morillo, Juan",,
667670,"Wood, Alex",,
667690,"Gore, MacKenzie",,
668227,"Rodriguez, Eduardo",,
668472,"Feltner, Ryan",,
668577,"Nelson, Jimmy",,
668663,"Peterson, David",,
668664,"Kopech, Michael",,
668670,"Gausman, Kevin",,
668698,"Betances, Jose",,
668709,"Rooney, John",,
668715,"Hill, Rich",,
668721,"Latz, Jacob",,
668731,"Kuhl, Chad",,
668751,"Schmidt, Clarke",,
668752,"Eovaldi, Nathan",,
668756,"Bivens, Spencer",,
668787,"Warner, Austin",,
668791,"De Jong, Chase",,
668800,"Gray, Josiah",,
668804,"Patiño, Luis",,
668824,"Leiter Jr., Mark",,
668832,"King, John",,
668833,"Gray, Jon",,
668843,"Ohtani, Shohei",,
668845,"Sousa, Bennett",,
668853,"Ryan, Joe",,
668882,"De los Santos, Yerry",,
668888,"Winckowski, Josh",,
668901,"Hudson, Dakota",,
668929,"Bird, Jake",,
668930,"Feltner, Ryan",,
668939,"Kelly, Zack",,
668942,"Greinke, Zack",,
668952,"McClanahan, Shane",,
668974,"Nordlin, Seth",,
668993,"Pennington, Walter",,
669002,"Evans, Demarcus",,
669003,"Stroman, Marcus",,
669004,"Gray, Sonny",,
669015,"Coleman, Dylan",,
669016,"Bassitt, Chris",,
669023,"Alcantara, Sandy",,
669065,"Berríos, José",,
669069,"Kikuchi, Yusei",,
669087,"Kriske, Brooks",,
669127,"Wood, Alex",,
669134,"Ureña, José",,
669200,"Cyr, Tyler",,
669208,"Jones, Jordan",,
669221,"Maeda, Kenta",,
669222,"Abney, Alaska",,
669234,"Krook, Matt",,
669236,"Almonte, Yency",,
669242,"Gausman, Kevin",,
669245,"Cleavinger, Garrett",,
669257,"Jameson, Drey",,
669261,"Gausman, Kevin",,
669288,"Joyce, Ben",,
669289,"Brito, Jhony",,
669304,"Cole, Gerrit",,
669309,"Naughton, Packy",,
669352,"Sisk, Evan",,
669357,"Rogers, Trevor",,
669360,"Norwood, James",,
669369,"Kopech, Michael",,
669374,"Gilbert, Logan",,
669377,"Acevedo, Domingo",,
669384,"Kauffmann, Karl",,
669386,"Cox, Austin",,
669392,"Familia, Jeurys",,
669394,"Peralta, Freddy",,
669397,"Ragans, Cole",,
669398,"Misiewicz, Anthony",,
669413,"Cox, Austin",,
669450,"Del Rosario, Joelvis",,
669471,"Jameson, Drey",,
669477,"Davidson, Tucker",,
669699,"Maeda, Kenta",,
669701,"Wheeler, Zack",,
669702,"Moreta, Dauri",,
669717,"Jiménez, Dany",,
669720,"Sale, Chris",,
669722,"Middendorf, Ryan",,
669742,"Bassitt, Chris",,
669743,"Alcantara, Sandy",,
669899,"Garcia, Rico",,
669911,"Bieber, Shane",,
669945,"Skirrow, Noah",,
670032,"Gray, Sonny",,
670042,"Scherzer, Max",,
670092,"Ragans, Cole",,
670097,"Falter, Bailey",,
670113,"Pivetta, Nick",,
670128,"Ashcraft, Graham",,
670148,"Bigge, Hunter",,
670156,"Burnes, Corbin",,
670190,"Megill, Trevor",,
670192,"Reindl, Jake",,
670223,"Bubic, Kris",,
670224,"De los Santos, Yerry",,
670231,"Dunning, Dane",,
670237,"Martin, Davis",,
670242,"Hernandez, Jose E.",,
670276,"Castillo, Luis",,
670281,"Hill, Garrett",,
670298,"Megill, Tylor",,
670427,"Anderson, Tyler",,
670541,"Giolito, Lucas",,
670623,"Rodriguez, Eduardo",,
670712,"Feltner, Ryan",,
670764,"Alexander, Tyler",,
670770,"Keller, Mitch",,
670868,"Sherriff, Ryan",,
670869,"Webb, Logan",,
670870,"Gomez, Michael",,
671056,"McFarland, T.J.",,
671083,"Mikolajchak, Nick",,
671088,"Domínguez, Seranthony",,
671113,"Lee, Dylan",,
671117,"Conn, Devin",,
671213,"Gibson, Kyle",,
671218,"Keller, Brad",,
671250,"Church, Marc",,
671271,"Faedo, Alex",,
671272,"Martinez, Nick",,
671277,"Strider, Spencer",,
671284,"Coleman, Dylan",,
671286,"Eveld, Tommy",,
671287,"De los Santos, Yerry",,
671289,"Gallen, Zac",,
671495,"Boxberger, Brad",,
671732,"Castillo, Diego",,
671739,"Corbin, Patrick",,
671976,"Zamora, Daniel",,
672012,"Saalfrank, Andrew",,
672016,"Robinson, Cam",,
672018,"Skirrow, Noah",,
672275,"Lovelady, Richard",,
672279,"Castro, Miguel",,
672284,"Plesac, Zach",,
672356,"Castillo, Luis",,
672359,"O'Brien, Riley",,
672361,"Buttrey, Ty",,
672386,"Falter, Bailey",,
672457,"Karinchak, James",,
672463,"Kimbrel, Craig",,
672478,"Castillo, Luis",,
672479,"Alvarado, José",,
672515,"Anderson, Tyler",,
672537,"Hicks, Jordan",,
672566,"Yacabonis, Jimmy",,
672569,"Honeywell, Brent",,
672580,"Henry, Tommy",,
672596,"López, Reynaldo",,
672613,"Cleavinger, Garrett",,
