role,year,mlbam,pitch_type,segment,vhb,pitches,Z_Pitches,O_Pitches,Z_Swings,O_Swings,Z_Whiffs,O_Whiffs,CS,edge_cnt,heart_cnt,chase_cnt,group_total,usage_rate,zone_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,z_csw_rate,csw_rate,edge_rate,heart_rate,chase_rate,batter,vs_hand,z_whiff_rate,o_whiff_rate
bat,2015,467070,KC,behind,vsL,3,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0681818181818181,0.0,,0.3333333333333333,,0.0,,0.3333333333333333,0.0,0.0,0.3333333333333333,467070.0,vsL,,
bat,2015,467070,KC,behind,vsR,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0476190476190476,0.0,,1.0,,0.0,,1.0,0.0,0.0,1.0,467070.0,vsR,,
bat,2015,467070,KC,two_strike,vsL,5,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,186.0,0.0268817204301075,0.6,0.0,0.0,,,0.0,0.2,0.6,0.0,0.0,467070.0,vsL,,
bat,2015,467070,KC,,vsL,9,4.0,5.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,416.0,0.0216346153846153,0.4444444444444444,0.0,0.4,,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.4,467070.0,vsL,,
bat,2015,467070,KC,,vsR,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,191.0,0.0104712041884816,1.0,0.0,,,,0.0,1.0,0.0,0.0,,467070.0,vsR,,
bat,2015,467070,SI,ahead,vsL,11,5.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,40.0,0.275,0.4545454545454545,0.0,0.0,,,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,467070.0,vsL,,
bat,2015,467070,SI,ahead,vsR,8,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,16.0,0.5,0.625,0.0,0.0,,,0.0,0.125,0.25,0.0,0.0,467070.0,vsR,,
bat,2015,467070,SI,behind,vsL,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.1136363636363636,0.2,0.0,0.0,,,0.0,0.0,0.0,0.2,0.0,467070.0,vsL,,
bat,2015,467070,SI,behind,vsR,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0952380952380952,0.5,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0,467070.0,vsR,,
bat,2015,467070,SI,two_strike,vsL,36,23.0,13.0,0.0,1.0,0.0,1.0,2.0,14.0,0.0,1.0,186.0,0.1935483870967742,0.6388888888888888,0.0,0.0769230769230769,,0.0,0.0,0.0833333333333333,0.3888888888888889,0.0,0.0769230769230769,467070.0,vsL,,
bat,2015,467070,SI,two_strike,vsR,19,10.0,9.0,2.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,82.0,0.2317073170731707,0.5263157894736842,0.2,0.0,0.0,,0.2,0.1578947368421052,0.3157894736842105,0.0526315789473684,0.0,467070.0,vsR,1.0,
bat,2015,467070,SI,,vsL,114,52.0,62.0,1.0,2.0,1.0,2.0,31.0,22.0,10.0,2.0,416.0,0.2740384615384615,0.4561403508771929,0.0192307692307692,0.032258064516129,0.0,0.0,0.0192307692307692,0.2982456140350877,0.1929824561403508,0.087719298245614,0.032258064516129,467070.0,vsL,1.0,
bat,2015,467070,SI,,vsR,44,21.0,23.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,191.0,0.2303664921465968,0.4772727272727273,0.0,0.0,,,0.0,0.0681818181818181,0.2727272727272727,0.0681818181818181,0.0,467070.0,vsR,,
bat,2015,467070,SL,ahead,vsL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.025,1.0,0.0,,,,0.0,0.0,1.0,0.0,,467070.0,vsL,,
bat,2015,467070,SL,ahead,vsR,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.125,1.0,0.0,,,,0.0,0.5,0.0,0.5,,467070.0,vsR,,
bat,2015,467070,SL,behind,vsL,11,3.0,8.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,44.0,0.25,0.2727272727272727,0.0,0.125,,0.0,0.0,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.125,467070.0,vsL,,
bat,2015,467070,SL,behind,vsR,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.238095238095238,0.4,0.0,0.0,,,0.0,0.0,0.0,0.2,0.0,467070.0,vsR,,
bat,2015,467070,SL,two_strike,vsL,28,12.0,16.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,186.0,0.1505376344086021,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.25,467070.0,vsL,1.0,
bat,2015,467070,SL,two_strike,vsR,15,7.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,82.0,0.1829268292682926,0.4666666666666667,0.1428571428571428,0.125,0.0,0.0,0.1428571428571428,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.125,467070.0,vsR,1.0,
bat,2015,467070,SL,,vsL,34,18.0,16.0,2.0,5.0,2.0,5.0,8.0,9.0,2.0,5.0,416.0,0.0817307692307692,0.5294117647058824,0.1111111111111111,0.3125,0.0,0.0,0.1111111111111111,0.4411764705882353,0.2647058823529412,0.0588235294117647,0.3125,467070.0,vsL,1.0,
bat,2015,467070,SL,,vsR,18,9.0,9.0,0.0,3.0,0.0,3.0,5.0,4.0,3.0,3.0,191.0,0.094240837696335,0.5,0.0,0.3333333333333333,,0.0,0.0,0.4444444444444444,0.2222222222222222,0.1666666666666666,0.3333333333333333,467070.0,vsR,,
bat,2015,467092,CH,ahead,vsR,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0394736842105263,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,0.3333333333333333,0.0,467092.0,vsR,,
bat,2015,467092,CH,behind,vsR,8,2.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,115.0,0.0695652173913043,0.25,0.0,0.3333333333333333,,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,467092.0,vsR,,
bat,2015,467092,CH,two_strike,vsR,39,12.0,27.0,1.0,6.0,1.0,6.0,0.0,4.0,4.0,6.0,373.0,0.1045576407506702,0.3076923076923077,0.0833333333333333,0.2222222222222222,0.0,0.0,0.0833333333333333,0.1794871794871795,0.1025641025641025,0.1025641025641025,0.2222222222222222,467092.0,vsR,1.0,
bat,2015,467092,CH,,vsR,83,44.0,39.0,12.0,5.0,12.0,5.0,6.0,17.0,5.0,5.0,1107.0,0.074977416440831,0.5301204819277109,0.2727272727272727,0.1282051282051282,0.0,0.0,0.2727272727272727,0.2771084337349397,0.2048192771084337,0.0602409638554216,0.1282051282051282,467092.0,vsR,1.0,
bat,2015,467092,CU,ahead,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.0,0.0131578947368421,1.0,0.0,,,,0.0,1.0,1.0,0.0,,467092.0,vsR,,
bat,2015,467092,CU,behind,vsR,12,4.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,115.0,0.1043478260869565,0.3333333333333333,0.0,0.125,,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.125,467092.0,vsR,,
bat,2015,467092,CU,two_strike,vsR,32,18.0,14.0,1.0,3.0,1.0,3.0,0.0,8.0,2.0,3.0,373.0,0.0857908847184986,0.5625,0.0555555555555555,0.2142857142857142,0.0,0.0,0.0555555555555555,0.125,0.25,0.0625,0.2142857142857142,467092.0,vsR,1.0,
bat,2015,467092,CU,,vsR,83,42.0,41.0,3.0,9.0,3.0,9.0,20.0,20.0,8.0,9.0,1107.0,0.074977416440831,0.5060240963855421,0.0714285714285714,0.2195121951219512,0.0,0.0,0.0714285714285714,0.3855421686746988,0.2409638554216867,0.0963855421686747,0.2195121951219512,467092.0,vsR,1.0,
bat,2015,467092,FC,ahead,vsR,2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,76.0,0.0263157894736842,1.0,0.5,,0.0,,0.5,0.5,1.0,0.0,,467092.0,vsR,1.0,
bat,2015,467092,FC,behind,vsR,4,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,115.0,0.0347826086956521,0.5,0.5,0.0,0.0,,0.5,0.25,0.5,0.0,0.0,467092.0,vsR,1.0,
bat,2015,467092,FC,two_strike,vsR,15,4.0,11.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,373.0,0.0402144772117962,0.2666666666666666,0.25,0.0909090909090909,0.0,0.0,0.25,0.1333333333333333,0.2,0.0,0.0909090909090909,467092.0,vsR,1.0,
bat,2015,467092,FC,,vsR,56,28.0,28.0,2.0,5.0,2.0,5.0,5.0,12.0,1.0,5.0,1107.0,0.050587172538392,0.5,0.0714285714285714,0.1785714285714285,0.0,0.0,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.0178571428571428,0.1785714285714285,467092.0,vsR,1.0,
bat,2015,467092,FF,ahead,vsR,38,27.0,11.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,76.0,0.5,0.7105263157894737,0.1111111111111111,0.2727272727272727,0.0,0.0,0.1111111111111111,0.2368421052631578,0.3421052631578947,0.0789473684210526,0.2727272727272727,467092.0,vsR,1.0,
bat,2015,467092,FF,behind,vsR,38,15.0,23.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,1.0,115.0,0.3304347826086956,0.3947368421052631,0.1333333333333333,0.0434782608695652,0.0,0.0,0.1333333333333333,0.2105263157894736,0.131578947368421,0.0789473684210526,0.0434782608695652,467092.0,vsR,1.0,
bat,2015,467092,FF,two_strike,vsR,128,68.0,60.0,6.0,4.0,6.0,4.0,12.0,31.0,14.0,4.0,373.0,0.3431635388739946,0.53125,0.088235294117647,0.0666666666666666,0.0,0.0,0.088235294117647,0.171875,0.2421875,0.109375,0.0666666666666666,467092.0,vsR,1.0,
bat,2015,467092,FF,,vsR,371,215.0,156.0,11.0,13.0,11.0,13.0,58.0,105.0,34.0,13.0,1107.0,0.3351400180668473,0.5795148247978437,0.0511627906976744,0.0833333333333333,0.0,0.0,0.0511627906976744,0.2210242587601078,0.2830188679245283,0.091644204851752,0.0833333333333333,467092.0,vsR,1.0,
bat,2015,467092,FS,ahead,vsR,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,0.0131578947368421,0.0,,1.0,,0.0,,1.0,0.0,0.0,1.0,467092.0,vsR,,
bat,2015,467092,FS,behind,vsR,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115.0,0.0260869565217391,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.0,0.0,467092.0,vsR,,
bat,2015,467092,FS,two_strike,vsR,9,4.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,373.0,0.0241286863270777,0.4444444444444444,0.5,0.0,0.0,,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,467092.0,vsR,1.0,
bat,2015,467092,FS,,vsR,12,8.0,4.0,1.0,2.0,1.0,2.0,3.0,5.0,0.0,2.0,1107.0,0.010840108401084,0.6666666666666666,0.125,0.5,0.0,0.0,0.125,0.5,0.4166666666666667,0.0,0.5,467092.0,vsR,1.0,
bat,2015,467092,IN,ahead,vsR,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0394736842105263,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467092.0,vsR,,
bat,2015,467092,IN,,vsR,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,0.002710027100271,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467092.0,vsR,,
bat,2015,467092,KC,behind,vsR,4,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,115.0,0.0347826086956521,0.75,0.0,1.0,,0.0,0.0,0.5,0.25,0.25,1.0,467092.0,vsR,,
bat,2015,467092,KC,two_strike,vsR,9,3.0,6.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,373.0,0.0241286863270777,0.3333333333333333,0.0,0.6666666666666666,,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,467092.0,vsR,,
bat,2015,467092,KC,,vsR,26,16.0,10.0,2.0,2.0,2.0,2.0,6.0,9.0,4.0,2.0,1107.0,0.023486901535682,0.6153846153846154,0.125,0.2,0.0,0.0,0.125,0.3846153846153846,0.3461538461538461,0.1538461538461538,0.2,467092.0,vsR,1.0,
bat,2015,467092,KN,ahead,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.0,0.0131578947368421,1.0,0.0,,,,0.0,1.0,1.0,0.0,,467092.0,vsR,,
bat,2015,467092,KN,two_strike,vsR,4,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,373.0,0.0107238605898123,0.5,0.5,0.0,0.0,,0.5,0.25,0.25,0.25,0.0,467092.0,vsR,1.0,
bat,2015,467092,KN,,vsR,9,3.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1107.0,0.008130081300813,0.3333333333333333,0.0,0.1666666666666666,,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1666666666666666,467092.0,vsR,,
bat,2015,467092,SI,ahead,vsR,21,15.0,6.0,1.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,76.0,0.2763157894736842,0.7142857142857143,0.0666666666666666,0.0,0.0,,0.0666666666666666,0.238095238095238,0.3333333333333333,0.0476190476190476,0.0,467092.0,vsR,1.0,
bat,2015,467092,SI,behind,vsR,18,8.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,115.0,0.1565217391304348,0.4444444444444444,0.125,0.1,0.0,0.0,0.125,0.2222222222222222,0.1111111111111111,0.0,0.1,467092.0,vsR,1.0,
bat,2015,467092,SI,two_strike,vsR,62,35.0,27.0,4.0,2.0,4.0,2.0,5.0,12.0,10.0,2.0,373.0,0.1662198391420911,0.5645161290322581,0.1142857142857142,0.074074074074074,0.0,0.0,0.1142857142857142,0.1774193548387097,0.1935483870967742,0.1612903225806451,0.074074074074074,467092.0,vsR,1.0,
bat,2015,467092,SI,,vsR,261,144.0,117.0,10.0,8.0,10.0,8.0,39.0,60.0,19.0,8.0,1107.0,0.2357723577235772,0.5517241379310345,0.0694444444444444,0.0683760683760683,0.0,0.0,0.0694444444444444,0.2183908045977011,0.2298850574712643,0.0727969348659003,0.0683760683760683,467092.0,vsR,1.0,
bat,2015,467092,SL,ahead,vsR,6,3.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,76.0,0.0789473684210526,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,0.1666666666666666,0.0,0.3333333333333333,467092.0,vsR,1.0,
bat,2015,467092,SL,behind,vsR,28,9.0,19.0,3.0,5.0,3.0,5.0,0.0,3.0,2.0,5.0,115.0,0.2434782608695652,0.3214285714285714,0.3333333333333333,0.2631578947368421,0.0,0.0,0.3333333333333333,0.2857142857142857,0.1071428571428571,0.0714285714285714,0.2631578947368421,467092.0,vsR,1.0,
bat,2015,467092,SL,two_strike,vsR,75,29.0,46.0,3.0,11.0,3.0,11.0,1.0,17.0,5.0,11.0,373.0,0.2010723860589812,0.3866666666666666,0.1034482758620689,0.2391304347826087,0.0,0.0,0.1034482758620689,0.2,0.2266666666666666,0.0666666666666666,0.2391304347826087,467092.0,vsR,1.0,
bat,2015,467092,SL,,vsR,203,93.0,110.0,19.0,21.0,19.0,21.0,25.0,40.0,12.0,21.0,1107.0,0.1833785004516711,0.458128078817734,0.2043010752688172,0.1909090909090909,0.0,0.0,0.2043010752688172,0.3201970443349753,0.1970443349753694,0.0591133004926108,0.1909090909090909,467092.0,vsR,1.0,
bat,2015,467143,CH,ahead,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0526315789473684,1.0,0.0,,,,0.0,1.0,0.0,0.0,,467143.0,vsR,,
bat,2015,467143,CH,behind,vsR,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0975609756097561,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467143.0,vsR,,
bat,2015,467143,CH,two_strike,vsR,10,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,92.0,0.108695652173913,0.5,0.2,0.6,0.0,0.0,0.2,0.5,0.2,0.0,0.6,467143.0,vsR,1.0,
bat,2015,467143,CH,,vsR,33,11.0,22.0,3.0,5.0,3.0,5.0,3.0,4.0,1.0,5.0,312.0,0.1057692307692307,0.3333333333333333,0.2727272727272727,0.2272727272727272,0.0,0.0,0.2727272727272727,0.3333333333333333,0.1212121212121212,0.0303030303030303,0.2272727272727272,467143.0,vsR,1.0,
bat,2015,467143,CU,behind,vsR,7,1.0,6.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,41.0,0.1707317073170731,0.1428571428571428,0.0,0.5,,0.0,0.0,0.5714285714285714,0.0,0.1428571428571428,0.5,467143.0,vsR,,
bat,2015,467143,CU,two_strike,vsR,8,3.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,92.0,0.0869565217391304,0.375,0.3333333333333333,0.6,0.0,0.0,0.3333333333333333,0.5,0.25,0.125,0.6,467143.0,vsR,1.0,
bat,2015,467143,CU,,vsR,35,19.0,16.0,0.0,2.0,0.0,2.0,12.0,8.0,4.0,2.0,312.0,0.1121794871794871,0.5428571428571428,0.0,0.125,,0.0,0.0,0.4,0.2285714285714285,0.1142857142857142,0.125,467143.0,vsR,,
bat,2015,467143,FC,ahead,vsR,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,0.1052631578947368,1.0,0.0,,,,0.0,1.0,0.0,1.0,,467143.0,vsR,,
bat,2015,467143,FC,behind,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.024390243902439,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467143.0,vsR,,
bat,2015,467143,FC,two_strike,vsR,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,92.0,0.0543478260869565,0.8,0.0,0.0,,,0.0,0.0,0.2,0.4,0.0,467143.0,vsR,,
bat,2015,467143,FC,,vsR,17,8.0,9.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,312.0,0.0544871794871794,0.4705882352941176,0.125,0.1111111111111111,0.0,0.0,0.125,0.1176470588235294,0.2352941176470588,0.0,0.1111111111111111,467143.0,vsR,1.0,
bat,2015,467143,FF,ahead,vsR,7,6.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,19.0,0.3684210526315789,0.8571428571428571,0.1666666666666666,0.0,0.0,,0.1666666666666666,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.0,467143.0,vsR,1.0,
bat,2015,467143,FF,behind,vsR,11,4.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,41.0,0.2682926829268293,0.3636363636363636,0.0,0.1428571428571428,,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1428571428571428,467143.0,vsR,,
bat,2015,467143,FF,two_strike,vsR,26,13.0,13.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,92.0,0.2826086956521739,0.5,0.2307692307692307,0.2307692307692307,0.0,0.0,0.2307692307692307,0.3461538461538461,0.1538461538461538,0.0769230769230769,0.2307692307692307,467143.0,vsR,1.0,
bat,2015,467143,FF,,vsR,99,55.0,44.0,4.0,6.0,4.0,6.0,23.0,23.0,13.0,6.0,312.0,0.3173076923076923,0.5555555555555556,0.0727272727272727,0.1363636363636363,0.0,0.0,0.0727272727272727,0.3333333333333333,0.2323232323232323,0.1313131313131313,0.1363636363636363,467143.0,vsR,1.0,
bat,2015,467143,FS,,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0032051282051282,1.0,0.0,,,,0.0,0.0,0.0,0.0,,467143.0,vsR,,
bat,2015,467143,KC,behind,vsR,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,0.024390243902439,0.0,,1.0,,0.0,,1.0,0.0,0.0,1.0,467143.0,vsR,,
bat,2015,467143,KC,two_strike,vsR,3,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,92.0,0.0326086956521739,0.3333333333333333,0.0,0.5,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,467143.0,vsR,,
bat,2015,467143,KC,,vsR,8,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,312.0,0.0256410256410256,0.375,0.0,0.0,,,0.0,0.125,0.0,0.0,0.0,467143.0,vsR,,
bat,2015,467143,SI,ahead,vsR,8,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.4210526315789473,0.5,0.0,0.0,,,0.0,0.125,0.125,0.0,0.0,467143.0,vsR,,
bat,2015,467143,SI,behind,vsR,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,41.0,0.1707317073170731,0.5714285714285714,0.0,0.0,,,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,467143.0,vsR,,
bat,2015,467143,SI,two_strike,vsR,18,7.0,11.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,92.0,0.1956521739130435,0.3888888888888889,0.1428571428571428,0.1818181818181818,0.0,0.0,0.1428571428571428,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1818181818181818,467143.0,vsR,1.0,
bat,2015,467143,SI,,vsR,78,41.0,37.0,1.0,5.0,1.0,5.0,17.0,23.0,6.0,5.0,312.0,0.25,0.5256410256410257,0.024390243902439,0.1351351351351351,0.0,0.0,0.024390243902439,0.2948717948717949,0.2948717948717949,0.0769230769230769,0.1351351351351351,467143.0,vsR,1.0,
bat,2015,467143,SL,ahead,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0526315789473684,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467143.0,vsR,,
bat,2015,467143,SL,behind,vsR,10,2.0,8.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,4.0,41.0,0.2439024390243902,0.2,0.5,0.5,0.0,0.0,0.5,0.5,0.2,0.0,0.5,467143.0,vsR,1.0,
bat,2015,467143,SL,two_strike,vsR,22,8.0,14.0,1.0,3.0,1.0,3.0,0.0,5.0,3.0,3.0,92.0,0.2391304347826087,0.3636363636363636,0.125,0.2142857142857142,0.0,0.0,0.125,0.1818181818181818,0.2272727272727272,0.1363636363636363,0.2142857142857142,467143.0,vsR,1.0,
bat,2015,467143,SL,,vsR,41,21.0,20.0,3.0,4.0,3.0,4.0,4.0,7.0,4.0,4.0,312.0,0.1314102564102564,0.5121951219512195,0.1428571428571428,0.2,0.0,0.0,0.1428571428571428,0.2682926829268293,0.1707317073170731,0.0975609756097561,0.2,467143.0,vsR,1.0,
bat,2015,467785,FF,ahead,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,,467785.0,vsR,,
bat,2015,467785,FF,,vsR,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,467785.0,vsR,,
bat,2015,467793,CH,ahead,vsL,27,10.0,17.0,1.0,3.0,1.0,3.0,10.0,5.0,2.0,3.0,199.0,0.135678391959799,0.3703703703703703,0.1,0.1764705882352941,0.0,0.0,0.1,0.5185185185185185,0.1851851851851851,0.074074074074074,0.1764705882352941,467793.0,vsL,1.0,
bat,2015,467793,CH,ahead,vsR,10,5.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,88.0,0.1136363636363636,0.5,0.2,0.0,0.0,,0.2,0.2,0.3,0.1,0.0,467793.0,vsR,1.0,
bat,2015,467793,CH,behind,vsL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0357142857142857,1.0,0.0,,,,0.0,0.0,0.5,0.0,,467793.0,vsL,,
bat,2015,467793,CH,behind,vsR,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.1052631578947368,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467793.0,vsR,,
bat,2015,467793,CH,two_strike,vsL,59,22.0,37.0,5.0,4.0,5.0,4.0,3.0,14.0,2.0,4.0,430.0,0.1372093023255814,0.3728813559322034,0.2272727272727272,0.1081081081081081,0.0,0.0,0.2272727272727272,0.2033898305084746,0.2372881355932203,0.0338983050847457,0.1081081081081081,467793.0,vsL,1.0,
bat,2015,467793,CH,two_strike,vsR,32,8.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,172.0,0.1860465116279069,0.25,0.125,0.0416666666666666,0.0,0.0,0.125,0.09375,0.0625,0.0,0.0416666666666666,467793.0,vsR,1.0,
bat,2015,467793,CH,,vsL,167,64.0,103.0,11.0,8.0,11.0,8.0,32.0,32.0,9.0,8.0,1099.0,0.1519563239308462,0.3832335329341317,0.171875,0.0776699029126213,0.0,0.0,0.171875,0.3053892215568862,0.1916167664670658,0.0538922155688622,0.0776699029126213,467793.0,vsL,1.0,
bat,2015,467793,CH,,vsR,115,43.0,72.0,3.0,6.0,3.0,6.0,24.0,17.0,9.0,6.0,568.0,0.2024647887323943,0.3739130434782609,0.0697674418604651,0.0833333333333333,0.0,0.0,0.0697674418604651,0.2869565217391304,0.1478260869565217,0.0782608695652174,0.0833333333333333,467793.0,vsR,1.0,
bat,2015,467793,CU,behind,vsL,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.1428571428571428,0.0,,0.0,,,,0.0,0.0,0.0,0.0,467793.0,vsL,,
bat,2015,467793,CU,behind,vsR,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.131578947368421,0.2,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,467793.0,vsR,,
bat,2015,467793,CU,two_strike,vsL,32,15.0,17.0,2.0,2.0,2.0,2.0,2.0,6.0,5.0,2.0,430.0,0.0744186046511627,0.46875,0.1333333333333333,0.1176470588235294,0.0,0.0,0.1333333333333333,0.1875,0.1875,0.15625,0.1176470588235294,467793.0,vsL,1.0,
bat,2015,467793,CU,two_strike,vsR,15,5.0,10.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,172.0,0.0872093023255814,0.3333333333333333,0.0,0.1,,0.0,0.0,0.2,0.0666666666666666,0.0666666666666666,0.1,467793.0,vsR,,
bat,2015,467793,CU,,vsL,90,46.0,44.0,1.0,1.0,1.0,1.0,31.0,27.0,5.0,1.0,1099.0,0.0818926296633303,0.5111111111111111,0.0217391304347826,0.0227272727272727,0.0,0.0,0.0217391304347826,0.3666666666666666,0.3,0.0555555555555555,0.0227272727272727,467793.0,vsL,1.0,
