mlb_id,retro_id,bbref_id,full_name
121491.0,rothb101,rothebo01,Bobby Rothermel
665665.0,sanmr001,sanmare01,Reiver Sanmartin
123293.0,thomj101,thompjo01,Jocko Thompson
120925.0,randb101,randabo01,Bob Randall
453301.0,devrc001,devrico01,Cole De Vries
118200.0,mallb101,mallobe01,Ben Mallonee
112085.0,casej101,caseyjo01,Joe Casey
460252.0,larij001,larisje01,Jeff Larish
544369.0,gregd001,gregodi01,Didi Gregorius
460612.0,clarc001,clarkco01,Cody Clark
120905.0,ramim101,ramirmi01,Milt Ramírez
124347.0,willb102,willibi02,Billy Williams
122665.0,stana001,stankan01,Andy Stankiewicz
492631.0,caylo801,cayloop99,Ollie Caylor
110725.0,bealt101,bealsto01,Tommy Beals
113718.0,eatoz101,eatonze01,Zeb Eaton
112881.0,crowj001,croweji01,Jim Crowell
123811.0,walkr101,walkeru01,Rube Walker
680689.0,richl001,richaly01,Lyon Richardson
110829.0,bellj003,bellju01,Juan Bell
110703.0,baumj102,baumeji01,Jim Baumer
124762.0,ziegc101,zieglch01,Charlie Ziegler
460366.0,thomr006,thompri03,Rich Thompson
121271.0,robes001,robersi01,Sid Roberson
150241.0,robeg001,robergr01,Grant Roberts
122437.0,smitn101,smithna01,Nate Smith
117166.0,klobf101,klobefr01,Fred Klobedanz
121919.0,sciom001,sciosmi01,Mike Scioscia
818427.0,lorej101,lorenje01,Jesús Lorenzo
818059.0,moref102,,Francisco Morán
115947.0,hills001,hillesh01,Shawn Hillegas
114179.0,fisht101,fisheto02,Tom Fisher
113754.0,edwah101,edwarha01,Hank Edwards
113750.0,edwau101,edwar01,Edwards
122722.0,steit001,steinte01,Terry Steinbach
117073.0,kings103,kingsi01,Silver King
816874.0,turnl101,turnele01,Lefty Turner
115100.0,greej103,greenju01,June Greene
621129.0,codyk001,codyky01,Kyle Cody
430674.0,brazy001,brazoyh01,Yhency Brazobán
111658.0,bucke101,buckied01,Fred Buckingham
118990.0,messa101,messean01,Andy Messersmith
444126.0,rodrr006,rodrira01,Rafael Rodríguez
817001.0,terar101,teranre01,Recurvon Terán
816866.0,tyler101,tylerro01,Roy Tyler
110147.0,alleh102,allenha01,Ham Allen
445988.0,pradm001,pradoma01,Martín Prado
572089.0,rodrp001,rodrist02,Paco Rodríguez
460580.0,jamec002,jamesch03,Chuck James
122632.0,stafh101,staffhe01,Heinie Stafford
118663.0,mcell101,mcelwle01,Lee McElwee
136866.0,feblc001,febleca01,Carlos Febles
150119.0,garcf002,garcifr03,Freddy García
538506.0,murat001,muratto01,Toru Murata
114290.0,fontr001,fontera01,Ray Fontenot
524988.0,woodt901,,Tom Woodring
122071.0,shavj002,shavejo01,Jon Shave
818936.0,,hudsowi01,William Hudson
118697.0,mcgek001,mcgehke01,Kevin McGehee
114840.0,gladf101,gladefr01,Fred Glade
117661.0,lelij101,lelivja01,Jack Lelivelt
121960.0,seatt101,seatsto01,Tom Seats
112613.0,conwr101,conwari01,Rip Conway
116550.0,johnt001,johnto01,Tommy John
406893.0,claps001,clappst01,Stubby Clapp
124654.0,yeagg101,yeagege01,George Yeager
596071.0,peted001,peterdi01,Dillon Peters
425747.0,contj002,contrjo01,José Contreras
677020.0,walkj004,walkejo03,Josh Walker
123156.0,tayls002,taylosc02,Scott Taylor
123666.0,vasqr101,vasqura01,Rafael Vásquez
118914.0,meied101,meierdu01,Dutch Meier
115993.0,hobld101,hoblidi01,Dick Hoblitzell
111700.0,burdf101,burdefr01,Freddie Burdette
113904.0,espia001,espinal01,Álvaro Espinoza
669854.0,blanr001,blancro01,Ronel Blanco
123501.0,tuftb101,tuftsbo01,Bob Tufts
115555.0,hartm001,hartmi02,Mike Hart
683737.0,buscm003,buschmi02,Michael Busch
119251.0,monrf101,monrofr01,Frank Monroe
120277.0,pastc101,pastocl01,Cliff Pastornicky
820716.0,andeb106,anderbi03,Fireman Anderson
818609.0,kimbl101,kimbrla01,Larry Kimbrough
642152.0,trivl001,trivilo01,Lou Trivino
119506.0,mullr001,mullira01,Rance Mulliniks
122815.0,stodb001,stoddbo01,Bob Stoddard
448602.0,reynm001,reynoma01,Mark Reynolds
116988.0,kenns101,kennesn01,Sherman Kennedy
820250.0,butle101,butleed02,Ed Butler
123625.0,vanar101,vanatru01,Russ Van Atta
113001.0,daisg101,daisege01,George Daisy
115502.0,harrb101,harrebu01,Bud Harrelson
621005.0,lopet001,lopesti01,Tim Lopes
119393.0,morrj107,morrijo01,John Morrill
111495.0,brocl102,brocklo01,Lou Brock
686218.0,sheee001,sheehem01,Emmet Sheehan
110463.0,bakea101,bakeral01,Al Baker
429731.0,brune001,brunter01,Eric Bruntlett
113192.0,dedmj001,dedmoje01,Jeff Dedmon
116203.0,howae102,howarea01,Earl Howard
122751.0,stepg001,stephga01,Garrett Stephenson
117194.0,knigj102,knighjo02,John Knight
124644.0,yanch101,yancyhu01,Hugh Yancy
518516.0,bumgm001,bumgama01,Madison Bumgarner
123243.0,thomf105,thomafa01,Fay Thomas
124342.0,willt101,willito01,Tom Williams
816828.0,vaugu101,vaugh02,Vaughn
136305.0,roqur001,roquera01,Rafael Roque
518533.0,carsr001,carsoro01,Robert Carson
407795.0,ennij001,ennisjo01,John Ennis
122924.0,suchj101,sucheji01,Jim Suchecki
459440.0,hoffj002,hoffpja01,Jarrett Hoffpauir
816782.0,waita101,waitear01,Arnold Waites
641540.0,dunnd001,dunnida01,Dane Dunning
123258.0,thomm003,thomami01,Mike Thomas
120192.0,palmu101,palme01,Billy Palmer
118246.0,mannr001,manniri01,Rick Manning
123159.0,taylp101,taylope01,Pete Taylor
111918.0,campj105,campaji01,Jim Campanis
119321.0,moort101,mooreto01,Tommy Moore
594777.0,calhk001,calhoko01,Kole Calhoun
816530.0,wilma101,wilmoal01,Al Wilmore
817511.0,,robin07,Robinson
664023.0,happi001,happia01,Ian Happ
117901.0,longt101,longto02,Tom Long
122261.0,simpw101,simpswa01,Wayne Simpson
118466.0,maxwc101,maxwech01,Charlie Maxwell
117283.0,kozaa101,kozaral01,Al Kozar
123047.0,sweel101,sweetle01,Les Sweetland
120324.0,payng101,payntge01,George Paynter
116346.0,hurdc001,hurdlcl01,Clint Hurdle
115182.0,groob101,groombo01,Bob Groom
664991.0,wolfg001,wolfrgr01,Grant Wolfram
592626.0,pedej001,pederjo01,Joc Pederson
110273.0,andrs101,andrest01,Stan Andrews
424926.0,pembd001,pembeda01,Dave Pember
116153.0,hornt101,hornetr01,Trader Horne
594953.0,palkd001,palkada01,Daniel Palka
117149.0,klevj101,kleveja01,Jay Kleven
476570.0,mazzv001,mazzavi01,Vin Mazzaro
543144.0,farqd001,farquda01,Danny Farquhar
115304.0,haguj101,haguejo01,Joe Hague
407910.0,reedk001,reedke01,Keith Reed
660670.0,acunr001,acunaro01,Ronald Acuña
458003.0,hawkb001,hawksbl01,Blake Hawksworth
110228.0,ander102,anderre01,Red Anderson
817219.0,,smith19,Smith
113987.0,falcp001,falcope01,Pete Falcone
449161.0,rogem001,rogerma01,Mark Rogers
816445.0,,yarbo02,Yarborough
115231.0,guinb103,guindbo01,Bobby Guindon
111426.0,brend101,brenndo01,Don Brennan
123534.0,tylef101,tylerfr01,Fred Tyler
818694.0,joneb107,jonesbe01,Benny Jones
456133.0,omalr001,omallry01,Ryan O'Malley
119750.0,newsd101,newsodi01,Dick Newsome
817254.0,simmw101,simmswi01,Willie Simms
456701.0,bailh001,baileho02,Homer Bailey
118995.0,methb101,methebu01,Bud Metheny
119329.0,moosb101,moosebo01,Bob Moose
819556.0,fialg101,fiallge01,George Fiall
681517.0,leahk001,leahyky01,Kyle Leahy
818566.0,lanea101,laneal01,Alto Lane
454537.0,burtj001,burtoja01,Jared Burton
110138.0,allab101,allarbr01,Brian Allard
430683.0,germj001,germaju01,Justin Germano
120255.0,parsc101,parsoch01,Charlie Parsons
113435.0,donaj103,donahji02,Jiggs Donahue
123586.0,urrej101,urreajo01,John Urrea
665750.0,tavel001,taverle01,Leody Taveras
112888.0,croww101,crowswo01,Woody Crowson
113723.0,ecclh101,eccleha01,Harry Eccles
114940.0,goocj101,goochjo01,Johnny Gooch
110656.0,basie101,basined01,Eddie Basinski
120353.0,peerj101,peersja01,Jack Peerson
112971.0,curtv101,curtive01,Vern Curtis
819153.0,,harrile02,Lefty Harris
623354.0,zamod001,zamorda01,Daniel Zamora
112138.0,catoh101,catonho01,Howdy Caton
120352.0,peelh101,peelho01,Homer Peel
124228.0,wickf101,wickefl01,Floyd Wicker
114866.0,glene102,glenned01,Ed Glenn
117219.0,koban101,kobacni01,Nick Koback
669796.0,hernj005,hernajo03,Jose Hernandez
121608.0,sackb001,sackibr01,Brian Sackinsky
123934.0,wareb101,waresbu01,Clyde Wares
819191.0,,hardyc02,C. Hardy
112954.0,currm101,currimu01,Murphy Currie
656755.0,montb001,montebr01,Bryce Montes de Oca
115373.0,hambr101,hambrro01,Roger Hambright
122296.0,skina101,skinnal01,Alex Skinner
818731.0,johnr108,johnsra07,Ralph Johnson
605226.0,faula001,faulkan01,Andrew Faulkner
408052.0,bootc001,bootcch01,Chris Bootcheck
819283.0,greev101,greenvi01,Victor Greenidge
117556.0,lawrb103,lawrebr01,Brooks Lawrence
681347.0,burrm001,burromi01,Mike Burrows
112541.0,comoa101,comorad01,Adam Comorosky
451584.0,daviw001,daviswa01,Wade Davis
111534.0,browb103,brownbo01,Carroll Brown
110948.0,besaf101,besanfr01,Fred Besana
122735.0,stemj101,stembje01,Jeff Stember
816908.0,toweu101,,Towell
112135.0,catht101,cathete01,Ted Cather
110292.0,aponl001,apontlu01,Luis Aponte
113868.0,eppea101,epperal01,Al Epperly
110947.0,berua001,beruman01,Andrés Berumen
120502.0,phela101,phelaar01,Art Phelan
112325.0,clarg103,clarkgi01,Ginger Clark
110994.0,bilde101,bildiem01,Emil Bildilli
435518.0,nakan001,nakamno01,Norihiro Nakamura
119178.0,mintg001,mintogr01,Greg Minton
122812.0,stoco101,stockot01,Otis Stocksdale
111684.0,bullj001,bulliji01,Jim Bullinger
451143.0,gamem001,gamelma01,Mat Gamel
119183.0,miraa001,miranan01,Ángel Miranda
669276.0,lee-d005,leedy01,Dylan Lee
117765.0,lillb102,lillabi01,Bill Lillard
665877.0,fermj001,fermijo01,José Fermín
608671.0,jankt001,jankotr01,Travis Jankowski
694335.0,svanm001,svansma01,Matt Svanson
112161.0,cervb101,cervbo01,Bob Cerv
112278.0,churh101,churchi01,Hi Church
112532.0,combg101,combege01,Geoff Combe
116650.0,johnj002,johnsja01,Jay Johnstone
124669.0,yinge101,yinglea01,Earl Yingling
124731.0,zache101,zacheel01,Elmer Zacher
114057.0,felsj101,felskjo01,John Felske
112307.0,clanb101,clancbu01,Bud Clancy
114131.0,finkh101,finkhe01,Herman Fink
119286.0,moorb101,mooreba02,Balor Moore
118826.0,mcmig101,mcmilge01,George McMillan
660906.0,peref002,perezfr01,Francisco Pérez
114680.0,gehrl101,gehrilo01,Lou Gehrig
123967.0,washu001,washiu_01,U. L. Washington
817233.0,,smith13,Smith
121370.0,roe-c101,roecl01,Clay Roe
817457.0,rojar101,rojasra01,Ramón Rojas
276357.0,greej001,greenja01,Jason Green
446399.0,cecib001,cecilbr01,Brett Cecil
427179.0,gambt801,,Tom Gamboa
425788.0,nagec001,nageocl01,Clint Nageotte
817505.0,robib106,robinbo03,Booker Robinson
118036.0,lynct101,lynchto01,Tom Lynch
818633.0,kellw103,kellywi01,William Kelly
123989.0,watsm101,watsomo01,Walter Watson
122048.0,shanh101,shankho01,Howie Shanks
118633.0,mcdet101,mcderte01,Terry McDermott
461904.0,britc001,brittch01,Chris Britton
818853.0,,jackssa03,Sam Jackson
435622.0,desmi001,desmoia01,Ian Desmond
120335.0,pearf102,pearsfr01,Frank Pears
122404.0,smith103,smithha01,Harry Smith
816537.0,,williw03,W. Williams
680862.0,maciw001,macivwi01,Willie MacIver
608336.0,gallj002,gallojo01,Joey Gallo
820125.0,catej101,catesjo01,Joe Cates
112904.0,cruzj002,cruzju01,Julio Cruz
429718.0,hills003,hillsh01,Shawn Hill
456071.0,flany001,flandyo01,Yohan Flande
115631.0,hawkw101,hawkiwy01,Wynn Hawkins
116530.0,jennr001,jenniro01,Robin Jennings
700242.0,sweet001,sweentr01,Trey Sweeney
449157.0,parim001,parismi01,Mike Parisi
117383.0,laabc101,laabsch01,Chet Laabs
818240.0,mcdou102,mcdon05,McDonald
110581.0,barnj102,barneje01,Jesse Barnes
818083.0,moorj109,mooreja02,Jack Moore
121540.0,ruelm101,ruelmu01,Muddy Ruel
446044.0,rodrj003,rodrijo05,Joshua Rodriguez
121556.0,ruscg001,ruschgl01,Glendon Rusch
678020.0,halvs001,halvose01,Seth Halvorsen
111947.0,canag001,canalge01,George Canale
820037.0,colea102,colear01,Archie Cole
115568.0,hartc103,hartmch01,Charlie Hartman
112766.0,cox-b102,coxbi01,Bill Cox
114056.0,felsh101,felscha01,Happy Felsch
117041.0,kielj001,kielyjo01,John Kiely
424668.0,adkij001,adkinjo01,Jon Adkins
120994.0,reedj002,reedje01,Jerry Reed
122240.0,simma101,simmoal01,Al Simmons
117621.0,leepd001,leepeda01,Dave Leeper
111172.0,bolej101,boleyjo01,Joe Boley
121365.0,rodrr002,rodriru01,Rubén Rodríguez
819402.0,georj101,georgjo01,John George
114821.0,gilml101,gilmole01,Len Gilmore
150207.0,philp001,phillpa01,Paul Phillips
676946.0,battm001,battema01,Matthew Batten
113143.0,davis101,davissp01,Virgil Davis
121171.0,richl104,richmle01,Lee Richmond
121654.0,samui101,samulik01,Sammy Samuels
150453.0,heisr001,heiseri01,Rick Heiserman
117849.0,lockc101,lockech01,Chuck Locke
121644.0,salvm101,salvoma01,Manny Salvo
150318.0,dellj001,dellaja01,Jason Dellaero
112406.0,clinm101,clinemo01,Monk Cline
122936.0,sulie101,suliker01,Ernie Sulik
818569.0,landb102,,Bill Land
150286.0,lambm001,lambmi01,Mike Lamb
605520.0,waldm001,waldimi01,Mitch Walding
118634.0,mcdes101,mcdersa01,Sandy McDermott
110398.0,avilb101,avilabo01,Bobby Ávila
115577.0,hartr101,hartsro01,Roy Hartsfield
110349.0,ashbr101,ashburi01,Richie Ashburn
119785.0,niekj001,niekrjo01,Joe Niekro
119829.0,noonp101,noonape01,Pete Noonan
113967.0,fabrb101,fabribu01,Bunny Fabrique
818822.0,jemic101,jemisch01,Charlie Jemison
117454.0,landk001,landrke01,Ken Landreaux
119358.0,morea101,morenan01,Ángel Moreno
817110.0,staru101,stark02,Starks
123132.0,tayld001,taylodw01,Dwight Taylor
111332.0,bracg101,brackgi01,Gibby Brack
681987.0,eaton001,eatonna01,Nate Eaton
820808.0,gardj102,gardnje02,Jelly Gardner
119056.0,millf105,millafe01,Félix Millán
592468.0,kingn001,kinghni01,Nick Kingham
454973.0,corrn801,,Néstor Corredor
430675.0,henns001,hennse01,Sean Henn
111910.0,camnh101,camniho01,Howie Camnitz
112527.0,coloc001,coloncr01,Cris Colón
664028.0,kennb001,kennebr02,Brett Kennedy
114391.0,frasv101,frasivi01,Vic Frazier
114234.0,fletp001,fletcpa01,Paul Fletcher
677347.0,parik002,parisky01,Kyren Paris
122480.0,smykf101,smykafr01,Frank Smykal
442707.0,difem002,difelma01,Mark DiFelice
820301.0,brutj101,brutoja01,Jack Bruton
427115.0,dimum901,,Mike DiMuro
119036.0,mielg001,mielkga01,Gary Mielke
111202.0,bonnf101,bonnefr01,Frank Bonner
120170.0,pagej101,pagejo01,Joe Page
818223.0,mcinj102,mcintji01,Jimmy McIntosh
820362.0,,brown06,Brown
518900.0,komae001,komater01,Erik Komatsu
111105.0,blocb101,blockbr01,Bruno Block
820053.0,clevd101,clevedu01,Duke Cleveland
816778.0,walku101,walke06,Walker
111088.0,blatj101,blatnjo01,Johnny Blatnik
122549.0,soutc101,southcl01,Clyde Southwick
122181.0,shoke101,shokeed01,Eddie Shokes
118064.0,mabeb101,mabebo01,Bob Mabe
112240.0,chilb101,childbi01,Bill Childress
458006.0,albem001,alberma01,Matt Albers
118412.0,matal101,matarle01,Len Matarazzo
124290.0,willb104,willibi01,Billy Williams
110857.0,bengb101,bengobe01,Benny Bengough
121767.0,schag001,schalge01,Gene Schall
119133.0,millj001,millejo05,Joe Millette
818264.0,mccau102,mccab02,McCabb
120265.0,pascb101,paschbi01,Bill Paschall
459345.0,hacke001,hackeer01,Eric Hacker
596103.0,slata001,slateau01,Austin Slater
434671.0,sanca004,sanchan01,Aníbal Sánchez
444482.0,perad001,peralda01,David Peralta
136770.0,drewj001,drewj.01,J. D. Drew
665297.0,hanat901,,Tom Hanahan
425631.0,hammr001,hammoro01,Robby Hammock
820016.0,colta101,colthal01,Alex Colthirst
640451.0,harvh001,harvehu01,Hunter Harvey
427087.0,crawj901,,Jerry Crawford
120254.0,parsc001,parsoca01,Casey Parsons
118728.0,mcgrs001,mcgresc01,Scott McGregor
820678.0,armep101,,Pablo Armenteros
115834.0,hernr101,hernaru01,Rudy Hernández
592680.0,rivey001,riverya01,Yadiel Rivera
120023.0,oneij104,o'neiji01,Jim O'Neill
122066.0,sharm001,sharpmi01,Mike Sharperson
116732.0,joner102,jonesri01,Rick Jones
111557.0,browj002,brownja03,Jarvis Brown
818629.0,kennd102,kennada01,Dan Kennard
400134.0,hinse001,hinsker01,Eric Hinske
408061.0,rodrf003,rodrifr03,Francisco Rodríguez
463610.0,petig001,petitgr01,Gregorio Petit
492634.0,cushc801,cushmch99,Charlie Cushman
817269.0,siebu101,siebe02,Siebert
119613.0,myerb103,myerbu01,Buddy Myer
124225.0,whitw101,whittwa01,Walt Whittaker
121633.0,salih101,salisha01,Harry Salisbury
119491.0,mullu101,mulle01,Martin Mullen
110143.0,alles101,allensl01,Sled Allen
572287.0,zunim001,zuninmi01,Mike Zunino
476270.0,tolls001,tollest01,Steven Tolleson
122410.0,smits104,smithst01,Stub Smith
605244.0,garca006,garciar01,Aramis Garcia
110057.0,adamk101,adamska01,Karl Adams
819923.0,crumw101,,Willis Crump
121316.0,robij002,robinje02,Jeff Robinson
623168.0,heint001,heinety01,Tyler Heineman
277182.0,rivel002,riverlu02,Luis Rivera
117842.0,loaie001,loaizes01,Esteban Loaiza
672710.0,contr001,contrro01,Roansy Contreras
124436.0,wilth102,wiltsho01,Hooks Wiltse
666165.0,sabob001,sabolbl01,Blake Sabol
111131.0,bobbr101,bobbra01,Randy Bobb
122103.0,sheet102,sheehto02,Tom Sheehan
669084.0,halld004,halldl01,DL Hall
593523.0,hernm003,hernama02,Marco Hernández
682997.0,callt001,callity01,Tyler Callihan
427512.0,trebt801,trebeto99,Tom Trebelhorn
117026.0,kessh101,kesslhe01,Henry Kessler
113421.0,dohej001,doherjo02,John Doherty
430888.0,whisr801,,Randy Whisler
276527.0,dehak001,dehaako01,Kory DeHaan
118651.0,mcdoe102,mcdoned01,Ed McDonough
115676.0,heatm001,heathmi02,Mike Heath
407779.0,beltf001,beltrfr01,Francis Beltrán
119815.0,nixow101,nixonwi01,Willard Nixon
657571.0,fergc001,ferguca01,Caleb Ferguson
119395.0,morrd101,morrido01,Doyt Morris
118642.0,mcdoe101,mcdoned02,Ed McDonald
497807.0,herrf001,herrmfr01,Frank Herrmann
519110.0,patej001,paterjo01,Joe Paterson
120341.0,pechg101,pechige01,George Pechiney
119882.0,obans001,obandsh01,Sherman Obando
122979.0,summk101,summeki01,Kid Summers
113135.0,davir001,davisro02,Ron Davis
117524.0,lasot101,lasorto01,Tom Lasorda
120710.0,powea001,powelal01,Alonzo Powell
643396.0,kinei001,kineris01,Isiah Kiner-Falefa
554430.0,wheez001,wheelza01,Zack Wheeler
123202.0,terra101,terryad01,Adonis Terry
816964.0,thomw103,thomawa02,Walter Thomas
661255.0,lopey001,lopezyo01,Yoan López
446453.0,speil001,speigle01,Levale Speigner
607219.0,romas001,romansa01,Sal Romano
117288.0,kralj101,kralija01,Jack Kralick
434605.0,balew001,balenwl01,Wladimir Balentien
113503.0,doutt101,douthta01,Taylor Douthit
120917.0,ramsm002,ramsemi02,Mike Ramsey
669087.0,huffs001,huffsa01,Sam Huff
114851.0,glazw101,glaznwh01,Whitey Glazner
456781.0,solad001,solando01,Donovan Solano
818235.0,mcfaj102,mcfarjo01,John McFarlin
118339.0,marth101,martihe01,Hersh Martin
119054.0,milis001,militsa01,Sam Militello
641856.0,mckib001,mckinbi01,Billy McKinney
428441.0,aschd901,,Dave Aschwege
116270.0,huena101,huenkal01,Al Huenke
123587.0,ury-l101,urylo01,Lon Ury
115777.0,henrb103,henribo01,Bobby Henrich
115585.0,hasbz101,hasbrzi01,Ziggy Hasbrook
123533.0,tyacj101,tyackji01,Jim Tyack
110616.0,barrm001,barrema02,Marty Barrett
818209.0,mcnah101,mcnaihu01,Hurley McNair
548305.0,blant801,,Trent Blank
114031.0,fasas001,fasansa01,Sal Fasano
115956.0,hillp101,hillypa01,Pat Hilly
110500.0,baldf101,baldwfr01,Frank Baldwin
817420.0,royaj101,royaljo01,Joe Royal
686490.0,edenc001,edenca01,Cam Eden
110332.0,arnos001,arnolsc01,Scott Arnold
119708.0,nelsm101,nelsome01,Mel Nelson
111532.0,browa101,brownal01,Alton Brown
620439.0,barrf001,barrefr02,Franklin Barreto
817568.0,rhodd102,rhodedu02,Dusty Rhodes
112229.0,cheli101,cheliit01,Italo Chelini
592527.0,marim001,mariomi01,Michael Mariot
120157.0,pacit001,pacioto01,Tom Paciorek
121938.0,scotl102,scottle01,LeGrant Scott
119009.0,meyed001,meyerda01,Dan Meyer
123747.0,voigo101,voigtol01,Ollie Voigt
657011.0,stokt001,stoketr01,Troy Stokes
543725.0,roseb003,rosenbj01,B. J. Rosenberg
123519.0,turnt103,turneti01,Tink Turner
120079.0,ortir101,ortizro01,Roberto Ortiz
111134.0,bochb001,bochtbr01,Bruce Bochte
117512.0,larov101,larosvi01,Vic LaRose
641582.0,fostm001,fostema01,Matt Foster
111755.0,burnp101,burnspa01,John Burns
110033.0,ackej001,ackerji01,Jim Acker
465629.0,mujie001,mujiced01,Edward Mujica
119604.0,mussr001,mussero01,Ron Musselman
116141.0,hopkb101,hopkibu01,Buck Hopkins
132360.0,holld002,hollida02,Damon Hollins
674370.0,bidoo001,bidoos01,Osvaldo Bido
339492.0,riggj001,riggaje01,Jerrod Riggan
116445.0,jackt101,jackstr01,Travis Jackson
120843.0,quinj102,quinnja01,Jack Quinn
501660.0,almoz001,almonzo01,Zoilo Almonte
124377.0,wilst104,wilshte01,Terry Wilshusen
112057.0,carsf101,carswfr01,Frank Carswell
579799.0,igarr001,igarary01,Ryota Igarashi
119986.0,olivg101,olivege01,Gene Oliver
435560.0,quino001,quintom01,Omar Quintanilla
111340.0,brada101,bradlal01,Al Bradley
124723.0,yuhae101,yuhased01,Eddie Yuhas
113476.0,dorif101,dorisha01,Fritz Dorish
116510.0,jeffg101,jeffcge01,George Jeffcoat
110054.0,adamj101,adamsji01,Jim Adams
123952.0,warwc101,warwica01,Carl Warwick
276373.0,mclem002,mcleama01,Marty McLeary
121828.0,schmc001,schmicu01,Curt Schmidt
113808.0,ellih102,ellioha01,Hal Elliott
123036.0,sweej102,sweenje02,Ed Sweeney
110140.0,alleb105,allenbe01,Bernie Allen
641703.0,honeb001,honeybr01,Brent Honeywell
114984.0,gorsj101,gorsijo01,Johnny Gorsica
110193.0,alstw101,alstowa01,Walter Alston
110483.0,baken102,bakerne01,Neal Baker
118665.0,mcenw101,mcenawi01,Will McEnaney
119252.0,monrj101,monrojo01,John Monroe
817657.0,pryob101,pryorbi01,Bill Pryor
114995.0,goulc101,gouldch01,Charlie Gould
112141.0,caudb001,caudibi01,Bill Caudill
113424.0,dolaj102,dolanjo01,John Dolan
118595.0,mccoj103,mccorji01,Jim McCormick
115469.0,harga001,hargeal01,Alan Hargesheimer
116769.0,joser101,josepri01,Rick Joseph
116442.0,jackr002,jacksro02,Ron Jackson
119274.0,monzd101,monzoda01,Dan Monzon
547982.0,martl004,martile01,Leonys Martín
119512.0,muncj102,muncejo01,John Munce
817220.0,,smith23,Smith
595978.0,hedga001,hedgeau01,Austin Hedges
117803.0,linzf101,linzyfr01,Frank Linzy
120981.0,redfp101,redfepe01,Pete Redfern
124259.0,wilhh102,wilheha01,Harry Wilhelm
119756.0,nichd103,nichodo01,Don Nicholas
116933.0,kella102,kelloal01,Al Kellogg
669684.0,murpc001,murphch01,Chris Murphy
119463.0,moutj001,moutoja01,James Mouton
