season,pitcher_id,from2,from1,to_pt,n,prob
2015.0,279824,CU,FC,FC,2,0.1111111111111111
2015.0,279824,FF,SI,CU,2,0.18181818181818182
2015.0,279824,SI,SI,CH,2,0.4
2015.0,279824,FF,SI,SI,2,0.18181818181818182
2015.0,279824,CH,CH,CU,2,0.5
2015.0,279824,SI,SI,IN,2,0.4
2015.0,279824,IN,SI,SI,2,0.2857142857142857
2015.0,279824,FF,FC,CH,2,0.16666666666666666
2015.0,279824,FC,CH,CU,2,0.6666666666666666
2015.0,279824,SI,CU,CH,2,0.6666666666666666
2015.0,279824,CU,SI,IN,2,0.6666666666666666
2015.0,279824,CH,CU,CH,2,0.1
2015.0,279824,CU,CH,CH,2,0.14285714285714285
2015.0,279824,CU,CH,SI,2,0.14285714285714285
2015.0,279824,CH,FC,FF,1,0.5
2015.0,279824,CH,SI,SI,1,0.3333333333333333
2015.0,279824,FF,IN,FF,1,0.125
2015.0,279824,SI,CH,CH,1,0.09090909090909091
2015.0,279824,CH,FC,SI,1,0.5
2015.0,279824,CH,SI,FF,1,0.3333333333333333
2015.0,279824,CH,SI,CH,1,0.3333333333333333
2015.0,279824,CH,FF,FC,1,0.2
2015.0,279824,CH,FF,IN,1,0.2
2015.0,279824,FF,SI,IN,1,0.09090909090909091
2015.0,279824,FF,SI,FF,1,0.09090909090909091
2015.0,279824,FF,SI,FC,1,0.09090909090909091
2015.0,279824,FF,FF,IN,1,1.0
2015.0,279824,CU,FC,CH,1,0.05555555555555555
2015.0,279824,SI,IN,CU,1,0.16666666666666666
2015.0,279824,SI,FF,FF,1,0.125
2015.0,279824,CH,CH,FF,1,0.25
2015.0,279824,CH,CH,SI,1,0.25
2015.0,279824,IN,CU,FC,1,1.0
2015.0,279824,FC,FC,FF,1,0.5
2015.0,279824,FC,FC,SI,1,0.5
2015.0,279824,SI,FF,CH,1,0.125
2015.0,279824,FF,CH,CH,1,0.5
2015.0,279824,FF,CH,CU,1,0.5
2015.0,279824,SI,SI,FF,1,0.2
2015.0,279824,CU,FC,CU,1,0.05555555555555555
2015.0,279824,IN,SI,FF,1,0.14285714285714285
2015.0,279824,IN,FF,CH,1,0.14285714285714285
2015.0,279824,IN,FF,CU,1,0.14285714285714285
2015.0,279824,FF,FC,SI,1,0.08333333333333333
2015.0,279824,CU,SI,FF,1,0.3333333333333333
2015.0,279824,FC,CH,FC,1,0.3333333333333333
2015.0,279824,SI,CU,FC,1,0.3333333333333333
2015.0,279824,FF,CU,FC,1,1.0
2015.0,279824,CU,CH,FC,1,0.07142857142857142
2015.0,279824,SI,FC,FF,1,1.0
2015.0,279824,FC,SI,CU,1,0.16666666666666666
2015.0,279824,FC,SI,CH,1,0.16666666666666666
2015.0,279824,FC,SI,IN,1,0.16666666666666666
2015.0,282332,CH,FF,SL,10,0.625
2015.0,282332,FF,CH,SI,8,0.8888888888888888
2015.0,282332,SI,FF,CH,5,0.8333333333333334
2015.0,282332,FF,SL,SI,5,0.35714285714285715
2015.0,282332,SL,SI,FF,5,0.29411764705882354
2015.0,282332,FF,SI,SL,5,0.8333333333333334
2015.0,282332,CH,FF,SI,5,0.3125
2015.0,282332,SI,CH,FF,5,0.5
2015.0,282332,SL,CH,FF,5,0.8333333333333334
2015.0,282332,CH,SI,CH,5,0.5
2015.0,282332,SI,CH,CH,5,0.5
2015.0,282332,SL,FF,FF,4,1.0
2015.0,282332,SL,SI,SL,4,0.23529411764705882
2015.0,282332,SI,SL,SI,4,0.36363636363636365
2015.0,282332,SI,SL,SL,4,0.36363636363636365
2015.0,282332,FF,SL,FF,4,0.2857142857142857
2015.0,282332,FF,SL,CH,4,0.2857142857142857
2015.0,282332,SL,SL,SI,4,0.8
2015.0,282332,SL,SI,IN,4,0.23529411764705882
2015.0,282332,SL,SI,CH,4,0.23529411764705882
2015.0,282332,CH,CH,FF,4,0.8
2015.0,282332,FF,FF,CH,4,1.0
2015.0,282332,CH,SL,SI,4,1.0
2015.0,282332,SI,IN,FF,4,0.5714285714285714
2015.0,282332,IN,CH,SL,4,0.8
2015.0,282332,IN,FF,SL,4,1.0
2015.0,282332,IN,IN,CH,4,1.0
2015.0,282332,SI,IN,IN,2,0.2857142857142857
2015.0,282332,CH,SI,IN,2,0.2
2015.0,282332,SI,SL,CH,1,0.09090909090909091
2015.0,282332,SI,SL,FF,1,0.09090909090909091
2015.0,282332,SI,SL,IN,1,0.09090909090909091
2015.0,282332,FF,SL,IN,1,0.07142857142857142
2015.0,282332,SL,SL,CH,1,0.2
2015.0,282332,CH,CH,SI,1,0.2
2015.0,282332,FF,SI,IN,1,0.16666666666666666
2015.0,282332,SI,SI,CH,1,1.0
2015.0,282332,SI,FF,SI,1,0.16666666666666666
2015.0,282332,IN,SL,SL,1,1.0
2015.0,282332,SI,IN,SL,1,0.14285714285714285
2015.0,282332,SL,IN,IN,1,0.5
2015.0,282332,FF,IN,SI,1,1.0
2015.0,282332,SL,IN,CH,1,0.5
2015.0,282332,IN,CH,FF,1,0.2
2015.0,282332,SL,CH,SI,1,0.16666666666666666
2015.0,282332,CH,FF,IN,1,0.0625
2015.0,282332,CH,SI,FF,1,0.1
2015.0,282332,CH,SI,SL,1,0.1
2015.0,282332,CH,SI,SI,1,0.1
2015.0,282332,IN,SI,SL,1,1.0
2015.0,282332,FF,CH,FF,1,0.1111111111111111
2015.0,285064,CH,CU,FF,19,0.76
2015.0,285064,CU,FF,SI,17,0.8947368421052632
2015.0,285064,FF,SI,SL,15,0.8333333333333334
2015.0,285064,SL,CH,CU,13,1.0
2015.0,285064,SI,SL,CH,12,0.631578947368421
2015.0,285064,FF,CU,CH,9,1.0
2015.0,285064,SL,SI,FF,8,0.6153846153846154
2015.0,285064,SI,FF,CU,7,0.7
2015.0,285064,SL,SL,SI,5,0.625
2015.0,285064,CU,CH,CH,5,0.4166666666666667
2015.0,285064,CH,CH,CU,5,0.8333333333333334
2015.0,285064,SI,SL,SL,5,0.2631578947368421
2015.0,285064,CU,CH,CU,4,0.3333333333333333
2015.0,285064,CU,SL,SI,3,1.0
2015.0,285064,FF,SL,SI,3,0.6
2015.0,285064,CH,CU,CH,3,0.12
2015.0,285064,CH,CU,SL,3,0.12
2015.0,285064,SL,SL,SL,2,0.25
2015.0,285064,SL,SI,IN,2,0.15384615384615385
2015.0,285064,SL,SI,SL,2,0.15384615384615385
2015.0,285064,CU,CH,FF,2,0.16666666666666666
2015.0,285064,SI,FF,SL,2,0.2
2015.0,285064,SI,IN,FF,2,1.0
2015.0,285064,IN,FF,CU,2,1.0
2015.0,285064,IN,SI,SL,2,1.0
2015.0,285064,SI,SL,SI,2,0.10526315789473684
2015.0,285064,FF,IN,CH,1,0.5
2015.0,285064,SL,SL,CH,1,0.125
2015.0,285064,SL,FF,SL,1,1.0
2015.0,285064,SL,SI,CH,1,0.07692307692307693
2015.0,285064,CU,CH,IN,1,0.08333333333333333
2015.0,285064,CH,IN,SI,1,1.0
2015.0,285064,FF,IN,SI,1,0.5
2015.0,285064,SI,CH,CU,1,0.5
2015.0,285064,SI,FF,CH,1,0.1
2015.0,285064,SI,SI,FF,1,1.0
2015.0,285064,FF,SL,FF,1,0.2
2015.0,285064,CH,FF,SI,1,0.5
2015.0,285064,CH,CH,CH,1,0.16666666666666666
2015.0,285064,FF,SL,SL,1,0.2
2015.0,285064,CH,FF,IN,1,0.5
2015.0,285064,CH,SI,CH,1,1.0
2015.0,285064,IN,CH,CU,1,1.0
2015.0,285064,SI,CH,SI,1,0.5
2015.0,285064,FF,SI,FF,1,0.05555555555555555
2015.0,285064,FF,SI,CU,1,0.05555555555555555
2015.0,285064,FF,SI,SI,1,0.05555555555555555
2015.0,285064,CU,FF,IN,1,0.05263157894736842
2015.0,285064,CU,FF,SL,1,0.05263157894736842
2015.0,285064,FF,CH,CU,1,1.0
2015.0,285079,EP,FF,KN,11,0.7857142857142857
2015.0,285079,KN,FF,EP,10,0.625
2015.0,285079,FF,KN,KN,7,0.4117647058823529
2015.0,285079,FF,EP,EP,6,0.42857142857142855
2015.0,285079,KN,KN,FF,6,0.6
2015.0,285079,FF,KN,FF,6,0.35294117647058826
2015.0,285079,EP,EP,FF,5,0.625
2015.0,285079,KN,FF,KN,5,0.3125
2015.0,285079,FF,EP,KN,4,0.2857142857142857
2015.0,285079,FF,EP,FF,4,0.2857142857142857
2015.0,285079,KN,EP,FF,4,0.6666666666666666
2015.0,285079,EP,KN,FF,3,0.5
2015.0,285079,FF,KN,EP,3,0.17647058823529413
2015.0,285079,IN,FF,EP,3,1.0
2015.0,285079,KN,IN,FF,3,1.0
2015.0,285079,EP,KN,KN,2,0.3333333333333333
2015.0,285079,KN,EP,EP,2,0.3333333333333333
2015.0,285079,KN,KN,EP,2,0.2
2015.0,285079,KN,KN,IN,2,0.2
2015.0,285079,EP,EP,KN,2,0.25
2015.0,285079,EP,KN,EP,1,0.16666666666666666
2015.0,285079,IN,EP,FF,1,1.0
2015.0,285079,FF,FF,IN,1,0.5
2015.0,285079,FF,FF,KN,1,0.5
2015.0,285079,EP,FF,FF,1,0.07142857142857142
2015.0,285079,FF,IN,EP,1,0.5
2015.0,285079,FF,IN,KN,1,0.5
2015.0,285079,EP,FF,IN,1,0.07142857142857142
2015.0,285079,EP,FF,EP,1,0.07142857142857142
2015.0,285079,IN,KN,KN,1,1.0
2015.0,285079,EP,EP,EP,1,0.125
2015.0,285079,FF,KN,IN,1,0.058823529411764705
2015.0,285079,KN,FF,FF,1,0.0625
2015.0,329092,SL,SI,SL,10,0.5263157894736842
2015.0,329092,SL,SL,SI,10,0.8333333333333334
2015.0,329092,SI,SL,SL,9,0.45
2015.0,329092,SI,SL,SI,9,0.45
2015.0,329092,SI,SI,SL,6,0.6666666666666666
2015.0,329092,SL,SI,SI,5,0.2631578947368421
2015.0,329092,FF,SI,SL,5,0.8333333333333334
2015.0,329092,SL,SI,FF,4,0.21052631578947367
2015.0,329092,SL,FF,SI,2,0.6666666666666666
2015.0,329092,SL,SL,SL,2,0.16666666666666666
2015.0,329092,FF,FF,SI,2,1.0
2015.0,329092,SI,FF,SI,2,0.4
2015.0,329092,SI,FF,SL,2,0.4
2015.0,329092,SI,SI,SI,2,0.2222222222222222
2015.0,329092,SI,SL,FF,2,0.1
2015.0,329092,SL,FF,FF,1,0.3333333333333333
2015.0,329092,FF,SI,SI,1,0.16666666666666666
2015.0,329092,SI,FF,FF,1,0.2
2015.0,329092,SI,SI,FF,1,0.1111111111111111
2015.0,329092,FF,SL,FF,1,0.5
2015.0,329092,FF,SL,SL,1,0.5
2015.0,346793,CH,CU,SI,12,0.631578947368421
2015.0,346793,SI,CU,CH,8,0.7272727272727273
2015.0,346793,SI,CH,CU,7,0.875
2015.0,346793,CH,CH,CU,6,1.0
2015.0,346793,SI,SI,CU,6,0.6
2015.0,346793,CU,CH,CU,6,0.375
2015.0,346793,CU,CH,CH,5,0.3125
2015.0,346793,CU,CH,SI,5,0.3125
2015.0,346793,CH,CU,CH,5,0.2631578947368421
2015.0,346793,CU,SI,CH,4,0.26666666666666666
2015.0,346793,CU,SI,CU,4,0.26666666666666666
2015.0,346793,CU,SI,SI,4,0.26666666666666666
2015.0,346793,IN,CU,CH,3,1.0
2015.0,346793,SI,IN,CU,3,0.6
2015.0,346793,CU,SI,IN,3,0.2
2015.0,346793,SI,SI,CH,3,0.3
2015.0,346793,IN,SI,SI,3,0.6
2015.0,346793,SI,IN,SI,2,0.4
2015.0,346793,CU,IN,SI,2,0.6666666666666666
2015.0,346793,CH,SI,SI,2,0.4
2015.0,346793,CH,SI,IN,2,0.4
2015.0,346793,SI,CU,SI,2,0.18181818181818182
2015.0,346793,CU,IN,IN,1,0.3333333333333333
2015.0,346793,SI,CH,CH,1,0.125
2015.0,346793,SI,SI,SI,1,0.1
2015.0,346793,CH,SI,CU,1,0.2
2015.0,346793,CH,CU,IN,1,0.05263157894736842
2015.0,346793,CH,CU,CU,1,0.05263157894736842
2015.0,346793,IN,SI,IN,1,0.2
2015.0,346793,CU,CU,IN,1,1.0
2015.0,346793,IN,IN,SI,1,1.0
2015.0,346793,SI,CU,IN,1,0.09090909090909091
2015.0,346793,IN,SI,CH,1,0.2
2015.0,346797,FC,SL,CH,4,1.0
2015.0,346797,SL,CH,CU,4,1.0
2015.0,346797,CU,FF,SI,4,0.8
2015.0,346797,CH,CU,FF,4,1.0
2015.0,346797,SI,FC,SL,3,1.0
2015.0,346797,FF,SI,FC,3,0.75
2015.0,346797,CH,SL,SI,1,1.0
2015.0,346797,SL,SI,FC,1,1.0
2015.0,346797,SI,CU,FF,1,1.0
2015.0,346797,FF,CH,SL,1,1.0
2015.0,346797,FF,SI,CU,1,0.25
2015.0,346797,CU,FF,CH,1,0.2
2015.0,346798,CH,CH,CU,12,0.9230769230769231
2015.0,346798,CU,CH,CH,11,0.6875
2015.0,346798,SL,SL,SI,10,0.7142857142857143
2015.0,346798,SI,SL,SL,10,0.625
2015.0,346798,FF,CU,CH,9,1.0
2015.0,346798,CH,CU,IN,7,0.4117647058823529
2015.0,346798,CH,CU,FF,7,0.4117647058823529
2015.0,346798,IN,SI,SL,7,0.875
2015.0,346798,CU,IN,SI,7,1.0
2015.0,346798,FF,SI,SL,6,1.0
2015.0,346798,SL,SI,IN,6,0.42857142857142855
2015.0,346798,CU,FF,SI,5,0.7142857142857143
2015.0,346798,SI,FF,CU,4,0.8
2015.0,346798,SL,SI,CU,4,0.2857142857142857
2015.0,346798,SI,CU,CH,4,0.8
2015.0,346798,SI,IN,CU,3,0.5
2015.0,346798,SI,IN,FF,3,0.5
2015.0,346798,IN,FF,CU,3,1.0
2015.0,346798,SL,SL,SL,3,0.21428571428571427
2015.0,346798,IN,CU,CH,3,1.0
2015.0,346798,SI,SL,CH,3,0.1875
2015.0,346798,SL,SI,FF,3,0.21428571428571427
2015.0,346798,CH,CU,SI,2,0.11764705882352941
2015.0,346798,CU,CH,CU,2,0.125
2015.0,346798,CU,SI,SL,2,0.6666666666666666
2015.0,346798,SL,CH,CH,2,0.6666666666666666
2015.0,346798,SI,SL,FF,2,0.125
2015.0,346798,FF,CH,CU,2,1.0
2015.0,346798,CH,CU,CU,1,0.058823529411764705
2015.0,346798,IN,SI,CU,1,0.125
2015.0,346798,CU,CH,FF,1,0.0625
2015.0,346798,CU,CH,SL,1,0.0625
2015.0,346798,IN,SL,SI,1,1.0
2015.0,346798,FF,IN,SI,1,1.0
2015.0,346798,CU,CH,SI,1,0.0625
2015.0,346798,CU,FF,SL,1,0.14285714285714285
2015.0,346798,CH,FF,CU,1,0.5
2015.0,346798,CH,SI,FF,1,0.5
2015.0,346798,CH,SI,SL,1,0.5
2015.0,346798,CU,FF,IN,1,0.14285714285714285
2015.0,346798,CU,SI,SI,1,0.3333333333333333
2015.0,346798,SI,FF,SI,1,0.2
2015.0,346798,SI,SI,FF,1,0.5
2015.0,346798,SI,SI,CH,1,0.5
2015.0,346798,SI,CH,FF,1,1.0
2015.0,346798,SL,SL,IN,1,0.07142857142857142
2015.0,346798,CH,FF,CH,1,0.5
2015.0,346798,FF,SL,SI,1,0.5
2015.0,346798,FF,SL,SL,1,0.5
2015.0,346798,CH,CH,SI,1,0.07692307692307693
2015.0,346798,SI,SL,SI,1,0.0625
2015.0,346798,SL,CH,CU,1,0.3333333333333333
2015.0,346798,CH,SL,SI,1,1.0
2015.0,346798,SI,CU,SI,1,0.2
2015.0,346798,SL,FF,SL,1,0.3333333333333333
2015.0,346798,SL,FF,CU,1,0.3333333333333333
2015.0,346798,SL,FF,CH,1,0.3333333333333333
2015.0,346798,SL,SI,SI,1,0.07142857142857142
2015.0,346798,SL,IN,SL,1,1.0
2015.0,346847,FF,CU,CH,12,0.8
2015.0,346847,CH,CU,FF,7,0.7
2015.0,346847,SL,SI,FF,5,0.4166666666666667
2015.0,346847,SL,SI,IN,5,0.4166666666666667
2015.0,346847,FF,SI,SL,5,0.7142857142857143
2015.0,346847,SI,FF,CU,5,0.7142857142857143
2015.0,346847,CU,CH,FF,4,0.26666666666666666
2015.0,346847,CU,CH,SL,4,0.26666666666666666
2015.0,346847,SI,SL,CH,4,0.36363636363636365
2015.0,346847,IN,FF,CU,4,1.0
2015.0,346847,CH,SL,SI,4,0.6666666666666666
2015.0,346847,SI,IN,FF,4,0.6666666666666666
2015.0,346847,CU,CH,CU,3,0.2
2015.0,346847,SL,FF,CU,3,0.75
2015.0,346847,SL,SL,SI,3,0.5
2015.0,346847,CU,CH,CH,3,0.2
2015.0,346847,SI,SL,SL,3,0.2727272727272727
2015.0,346847,CH,FF,CU,3,0.5
2015.0,346847,CU,FF,SI,3,0.42857142857142855
2015.0,346847,SL,SI,SL,2,0.16666666666666666
2015.0,346847,CH,CH,CU,2,0.5
2015.0,346847,FF,SL,SI,2,0.6666666666666666
2015.0,346847,CH,SI,SL,2,0.6666666666666666
2015.0,346847,SI,SL,SI,2,0.18181818181818182
2015.0,346847,SL,CH,CU,2,0.4
2015.0,346847,FF,IN,SI,2,1.0
2015.0,346847,IN,SI,SL,2,0.6666666666666666
2015.0,346847,SI,SL,FF,2,0.18181818181818182
2015.0,346847,CH,FF,SI,2,0.3333333333333333
2015.0,346847,SL,CU,SL,2,0.6666666666666666
2015.0,346847,CU,FF,SL,2,0.2857142857142857
2015.0,346847,CU,SI,SI,2,1.0
2015.0,346847,CH,SL,CU,2,0.3333333333333333
2015.0,346847,FF,SI,CH,1,0.14285714285714285
2015.0,346847,FF,SL,SL,1,0.3333333333333333
2015.0,346847,CH,CH,SL,1,0.25
2015.0,346847,IN,CH,FF,1,0.5
2015.0,346847,IN,CH,CU,1,0.5
2015.0,346847,SL,SL,CH,1,0.16666666666666666
2015.0,346847,SL,SL,CU,1,0.16666666666666666
2015.0,346847,SL,SL,FF,1,0.16666666666666666
2015.0,346847,SI,CH,CU,1,0.5
2015.0,346847,CU,CH,SI,1,0.06666666666666667
2015.0,346847,CH,CH,SI,1,0.25
2015.0,346847,SI,CH,IN,1,0.5
2015.0,346847,FF,SI,FF,1,0.14285714285714285
2015.0,346847,SL,FF,SI,1,0.25
2015.0,346847,SL,CH,SI,1,0.2
2015.0,346847,SL,CH,FF,1,0.2
2015.0,346847,CU,SL,SL,1,0.3333333333333333
2015.0,346847,SI,CU,SL,1,1.0
2015.0,346847,CU,SL,SI,1,0.3333333333333333
2015.0,346847,CU,SL,FF,1,0.3333333333333333
2015.0,346847,IN,SI,CH,1,0.3333333333333333
2015.0,346847,CU,CU,CH,1,1.0
2015.0,346847,CH,IN,SI,1,1.0
2015.0,346847,CH,FF,IN,1,0.16666666666666666
2015.0,346847,FF,CH,CH,1,0.5
2015.0,346847,FF,CH,CU,1,0.5
2015.0,346847,CH,SI,IN,1,0.3333333333333333
2015.0,346847,SL,CH,SL,1,0.2
2015.0,346847,CH,CU,CU,1,0.1
2015.0,346847,CH,CU,CH,1,0.1
2015.0,346847,CH,CU,SI,1,0.1
2015.0,346847,FF,CU,FF,1,0.06666666666666667
2015.0,346847,FF,CU,IN,1,0.06666666666666667
2015.0,346847,FF,CU,SI,1,0.06666666666666667
2015.0,346847,SI,SI,CU,1,0.3333333333333333
2015.0,346847,SI,IN,CH,1,0.16666666666666666
2015.0,346847,SI,IN,SL,1,0.16666666666666666
2015.0,346847,CU,IN,CH,1,1.0
2015.0,346847,CU,FF,CH,1,0.14285714285714285
2015.0,346847,CU,FF,IN,1,0.14285714285714285
2015.0,346847,IN,SL,SL,1,1.0
2015.0,346847,SI,FF,CH,1,0.14285714285714285
2015.0,346847,SI,FF,SI,1,0.14285714285714285
2015.0,346847,SI,SI,SI,1,0.3333333333333333
2015.0,346847,SI,SI,FF,1,0.3333333333333333
2015.0,346847,SL,CU,CH,1,0.3333333333333333
2015.0,400085,FF,FF,CU,2,1.0
2015.0,400085,FF,CU,CH,2,1.0
2015.0,400085,CH,CU,FF,1,0.5
2015.0,400085,CH,CU,CH,1,0.5
2015.0,400085,FF,CH,CU,1,1.0
2015.0,400085,CH,FF,CH,1,1.0
2015.0,400085,CH,CH,CU,1,1.0
2015.0,400085,CU,FF,FF,1,1.0
2015.0,400085,CU,CH,FF,1,0.3333333333333333
2015.0,400085,CU,CH,CH,1,0.3333333333333333
2015.0,400085,CU,CH,CU,1,0.3333333333333333
2015.0,400089,SL,SI,FF,3,0.75
2015.0,400089,FF,FC,CU,3,0.75
2015.0,400089,SI,FF,FC,3,0.75
2015.0,400089,CU,FF,FC,1,1.0
2015.0,400089,FC,CU,SL,1,0.3333333333333333
2015.0,400089,FC,CU,FC,1,0.3333333333333333
2015.0,400089,FC,CU,SI,1,0.3333333333333333
2015.0,400089,FC,SL,SI,1,1.0
2015.0,400089,SI,CU,FF,1,1.0
2015.0,400089,SL,SL,SI,1,1.0
2015.0,400089,CU,SI,FF,1,1.0
2015.0,400089,SL,SI,CU,1,0.25
2015.0,400089,CU,SL,SI,1,0.5
2015.0,400089,FF,FC,SL,1,0.25
2015.0,400089,SI,FF,SL,1,0.25
2015.0,400089,FF,SL,SI,1,1.0
2015.0,400089,CU,SL,SL,1,0.5
2015.0,407793,FF,FC,CU,14,0.875
2015.0,407793,FC,CU,CH,10,0.625
2015.0,407793,CH,CU,FC,10,0.8333333333333334
2015.0,407793,FC,FF,SI,9,0.6923076923076923
2015.0,407793,CU,FC,FF,9,0.6923076923076923
2015.0,407793,SI,FF,FC,8,0.7272727272727273
2015.0,407793,CU,CH,CH,6,0.42857142857142855
2015.0,407793,SI,IN,FF,5,0.7142857142857143
2015.0,407793,IN,FF,FC,5,1.0
2015.0,407793,FC,CH,CU,4,0.8
2015.0,407793,CU,CH,SI,4,0.2857142857142857
2015.0,407793,FF,SI,CU,3,0.2727272727272727
2015.0,407793,FF,SI,FF,3,0.2727272727272727
2015.0,407793,CU,FC,CH,3,0.23076923076923078
2015.0,407793,CH,CH,CU,3,0.5
2015.0,407793,FC,CU,SI,3,0.1875
2015.0,407793,CU,CH,CU,3,0.21428571428571427
2015.0,407793,FF,FC,CH,2,0.125
2015.0,407793,SI,CU,FC,2,0.6666666666666666
2015.0,407793,FF,SI,FC,2,0.18181818181818182
2015.0,407793,FF,SI,IN,2,0.18181818181818182
2015.0,407793,CH,CH,SI,2,0.3333333333333333
2015.0,407793,PO,FC,FF,2,1.0
2015.0,407793,FF,CU,CH,2,1.0
2015.0,407793,SI,FC,CU,2,0.6666666666666666
2015.0,407793,CH,SI,SI,2,0.3333333333333333
2015.0,407793,CH,FF,FC,2,0.6666666666666666
2015.0,407793,SI,PO,FF,2,1.0
2015.0,407793,CH,SI,FF,2,0.3333333333333333
2015.0,407793,CU,SI,FF,2,0.4
2015.0,407793,FF,IN,SI,2,1.0
2015.0,407793,FC,CU,CU,2,0.125
2015.0,407793,SI,SI,IN,2,0.4
2015.0,407793,SI,SI,FF,2,0.4
2015.0,407793,SI,IN,SI,2,0.2857142857142857
2015.0,407793,CH,CU,SI,2,0.16666666666666666
2015.0,407793,IN,SI,SI,2,0.4
2015.0,407793,FC,FF,FF,1,0.07692307692307693
2015.0,407793,SI,CU,CH,1,0.3333333333333333
2015.0,407793,FF,PO,SI,1,1.0
2015.0,407793,CH,IN,SI,1,1.0
2015.0,407793,FF,FF,SI,1,1.0
2015.0,407793,FF,SI,SI,1,0.09090909090909091
2015.0,407793,FC,SI,FF,1,1.0
2015.0,407793,FC,FF,IN,1,0.07692307692307693
2015.0,407793,FC,FF,PO,1,0.07692307692307693
2015.0,407793,FC,FF,CU,1,0.07692307692307693
2015.0,407793,CU,CU,FC,1,0.5
2015.0,407793,CU,PO,FC,1,1.0
2015.0,407793,FC,CH,FF,1,0.2
2015.0,407793,CH,SI,PO,1,0.16666666666666666
2015.0,407793,CH,CH,FF,1,0.16666666666666666
2015.0,407793,CU,CU,CH,1,0.5
2015.0,407793,CH,SI,IN,1,0.16666666666666666
2015.0,407793,CH,FF,CH,1,0.3333333333333333
2015.0,407793,SI,FC,FF,1,0.3333333333333333
2015.0,407793,CU,FC,SI,1,0.07692307692307693
2015.0,407793,CH,PO,FC,1,1.0
2015.0,407793,CU,SI,PO,1,0.2
2015.0,407793,CH,FC,FF,1,1.0
2015.0,407793,SI,CH,CU,1,0.5
2015.0,407793,CU,SI,IN,1,0.2
2015.0,407793,CU,SI,SI,1,0.2
2015.0,407793,SI,CH,FC,1,0.5
2015.0,407793,IN,SI,IN,1,0.2
2015.0,407793,CU,CH,FF,1,0.07142857142857142
2015.0,407793,FC,CU,PO,1,0.0625
2015.0,407793,FF,CH,CU,1,0.5
2015.0,407793,PO,FF,FC,1,0.5
2015.0,407793,PO,FF,CU,1,0.5
2015.0,407793,PO,SI,FC,1,1.0
2015.0,407793,SI,SI,CH,1,0.2
2015.0,407793,SI,FF,CH,1,0.09090909090909091
2015.0,407793,SI,FF,SI,1,0.09090909090909091
2015.0,407793,SI,FF,IN,1,0.09090909090909091
2015.0,407793,FF,CH,IN,1,0.5
2015.0,407793,IN,SI,FF,1,0.2
2015.0,407793,IN,SI,CH,1,0.2
2015.0,407819,IN,SI,SL,9,0.9
2015.0,407819,FC,FF,IN,7,0.6363636363636364
2015.0,407819,SI,FF,FC,6,0.8571428571428571
2015.0,407819,SI,SL,FC,6,0.42857142857142855
2015.0,407819,IN,FF,FC,6,0.75
2015.0,407819,FF,IN,SI,6,0.75
2015.0,407819,SI,IN,FF,5,0.8333333333333334
2015.0,407819,FF,FC,FC,5,0.38461538461538464
2015.0,407819,SL,SI,FF,5,0.4166666666666667
2015.0,407819,FC,FC,FF,4,0.5714285714285714
2015.0,407819,FF,SL,SI,4,0.8
2015.0,407819,SL,SL,SI,4,0.5714285714285714
2015.0,407819,SI,SL,SL,4,0.2857142857142857
2015.0,407819,SL,FC,FF,3,0.5
2015.0,407819,FF,FC,SL,3,0.23076923076923078
2015.0,407819,FF,FC,SI,3,0.23076923076923078
2015.0,407819,SL,SI,IN,3,0.25
2015.0,407819,SL,SI,SL,3,0.25
2015.0,407819,FC,SI,FF,2,0.4
2015.0,407819,FC,FC,FC,2,0.2857142857142857
2015.0,407819,FC,FF,SI,2,0.18181818181818182
2015.0,407819,FC,SL,SI,2,0.5
2015.0,407819,FC,SI,IN,2,0.4
2015.0,407819,IN,FC,FF,2,1.0
2015.0,407819,SL,SL,SL,2,0.2857142857142857
2015.0,407819,SI,SL,SI,2,0.14285714285714285
2015.0,407819,FC,IN,SI,2,0.6666666666666666
2015.0,407819,FF,SI,SL,2,1.0
2015.0,407819,FF,FF,SL,2,1.0
2015.0,407819,SL,IN,FF,2,0.6666666666666666
2015.0,407819,IN,FF,SL,2,0.25
2015.0,407819,FC,SI,SI,1,0.2
2015.0,407819,FC,FF,SL,1,0.09090909090909091
2015.0,407819,FC,FC,SI,1,0.14285714285714285
2015.0,407819,FC,FF,FF,1,0.09090909090909091
2015.0,407819,FC,SL,SL,1,0.25
2015.0,407819,FC,SL,FF,1,0.25
2015.0,407819,SI,IN,SI,1,0.16666666666666666
2015.0,407819,SI,FF,FF,1,0.14285714285714285
2015.0,407819,FF,FC,IN,1,0.07692307692307693
2015.0,407819,FF,FC,FF,1,0.07692307692307693
2015.0,407819,SL,SL,IN,1,0.14285714285714285
2015.0,407819,FF,SL,IN,1,0.2
2015.0,407819,SL,FC,SI,1,0.16666666666666666
2015.0,407819,SL,FC,SL,1,0.16666666666666666
2015.0,407819,SL,FC,IN,1,0.16666666666666666
2015.0,407819,SI,SL,IN,1,0.07142857142857142
2015.0,407819,SI,SL,FF,1,0.07142857142857142
2015.0,407819,FC,IN,FC,1,0.3333333333333333
2015.0,407819,SI,FC,FF,1,1.0
2015.0,407819,SL,FF,IN,1,0.5
2015.0,407819,FF,IN,FF,1,0.125
2015.0,407819,SL,IN,SI,1,0.3333333333333333
